station_id,nearest_subway_name,nearest_subway_dist_m,subway_count_500m
66de4f9c-0aca-11e7-82f6-3863bb44ef7c,4 Av-9 St,53.9,2
0197e9da-ae03-40a7-8270-fe500bfc9e18,Intervale Av,890.5,0
94771406-6712-4508-9392-11e9d90e1185,Middle Village-Metropolitan Av,1593.9,0
81a34754-ae08-47a6-964d-4733849a8fab,Hunts Point Av,246.5,1
0cde9bcd-0dcb-45dc-9c9a-3e5485b5452e,52 St,379.3,1
8e631be4-1e0c-4627-a261-18f0003d0ba2,116 St-Columbia University,53.2,1
b64eb0a5-d6d4-4f45-8c9a-e2d004819c99,Broadway,282.3,2
bde94a25-6089-4490-af3a-8cc5702230b8,Spring St,225.8,6
1945125910957847430,Myrtle-Willoughby Avs,174.7,1
b930dd82-92d0-4d86-b896-7d8b827c2d5f,Utica Av,429.4,1
66de0bcb-0aca-11e7-82f6-3863bb44ef7c,103 St,314.2,2
66dc1e55-0aca-11e7-82f6-3863bb44ef7c,50 St,161.2,3
17aba164-9d41-4336-9767-2218b8994ded,Utica Av,228.5,1
66db79a3-0aca-11e7-82f6-3863bb44ef7c,Fulton St,77.8,13
2124425670552673214,Bay Ridge Av,252.5,2
1860187430946456420,174 St,720.4,0
c4d6b123-df5a-446d-b0ae-d3c4846565d5,170 St,619.8,0
b319c797-71ff-490c-b965-ba2ac0f50da0,52 St,423.3,1
0ebdda6a-37e4-4ff4-94e8-3947f49d8e24,Halsey St,515.1,0
55ccb271-7035-422e-bee1-20e84caa0217,23 St,598.6,0
1827839088308194240,8 Av,226.0,3
bb07a569-cc74-439e-b424-916c0304f136,125 St,386.3,1
03872f6b-a522-4c41-a4f2-5d0c41779e7b,Ralph Av,576.3,0
22e38a04-e70d-4484-bbf3-f6e8c64fdbd4,15 St-Prospect Park,551.3,0
ccaadb70-6c87-4ccc-9914-a3167bd1bc0e,145 St,160.7,1
66db3ba0-0aca-11e7-82f6-3863bb44ef7c,Astor Pl,377.8,1
66dd51e6-0aca-11e7-82f6-3863bb44ef7c,72 St,591.8,0
2121032973750651666,Ditmas Av,385.8,1
1849009534951225816,103 St-Corona Plaza,633.6,0
35b8b636-18d3-4860-b0a9-39c0bce96a10,36 Av,268.2,2
66db5e6a-0aca-11e7-82f6-3863bb44ef7c,York St,447.4,1
e73cf71b-db05-44f9-b57a-689d65320d68,116 St,234.4,1
32c60668-a192-4d06-aa7c-6d6f7aed6b45,Broadway,1162.6,0
5f968a1b-ee60-43a0-ad25-05211e09e436,Halsey St,282.9,2
1882735457106787122,Court Sq-23 St,321.9,2
5600446d-a00a-45e6-9dc3-550adfd63e39,161 St-Yankee Stadium,613.0,0
1898455214498195676,182-183 Sts,171.7,2
1820420022433309054,Church Av,387.4,1
66dd43bd-0aca-11e7-82f6-3863bb44ef7c,77 St,477.0,1
66dc82ef-0aca-11e7-82f6-3863bb44ef7c,42 St-Bryant Pk,166.0,8
ebce9ecb-9678-4c42-89d7-08e54bc6fe90,Hunts Point Av,196.1,1
1958457675193833900,116 St,613.1,0
3f031133-ec95-4a92-9d63-2ae28183f498,15 St-Prospect Park,488.3,1
66dd243c-0aca-11e7-82f6-3863bb44ef7c,Vernon Blvd-Jackson Av,273.1,1
1815967051912860522,Winthrop St,807.2,0
1975559886658995034,45 St,300.9,1
711ccb32-e1bc-4577-ac7b-50592cc9b8a0,59 St,895.5,0
66de1368-0aca-11e7-82f6-3863bb44ef7c,Carroll St,1366.6,0
94624d6e-4150-4ab1-92ff-bf55cb58ab61,174 St,383.6,2
1843486667668726558,Grand Av-Newtown,33.2,1
b30815c0-99b6-451b-be15-902992cb8abb,14 St-Union Sq,114.2,4
66db3997-0aca-11e7-82f6-3863bb44ef7c,51 St,278.7,3
1786697166576476490,Bedford Av,328.4,1
66db6889-0aca-11e7-82f6-3863bb44ef7c,East Broadway,236.4,2
2121032035614514006,Bay Ridge Av,812.7,0
92a51669-deec-45a9-8494-fafdf6356c51,30 Av,1013.4,0
2b33334b-243c-4a16-a6d2-32304c8884f1,Mt Eden Av,722.8,0
c0a2d591-4eed-488b-b88b-0b23990e3756,Tremont Av,329.1,1
66de44ba-0aca-11e7-82f6-3863bb44ef7c,Carroll St,774.1,0
daefc84c-1b16-4220-8e1f-10ea4866fdc7,23 St,174.6,5
1880643915885220532,Franklin Av-Medgar Evers College,18.7,3
1814907062275537820,Beverley Rd,543.1,0
1860188069348460678,West Farms Sq-E Tremont Av,101.1,2
46dca5c6-7bd3-4a4f-aa1e-33aa66652294,33 St-Rawson St,692.4,0
80969478-8dbc-42e1-8e16-ac0132a431c2,Fort Hamilton Pkwy,414.2,1
0c923abb-298a-4a47-b132-9fae73cc59e6,8 Av,229.3,3
be435dfd-e859-487c-ae32-3d2b76d49a49,Jackson Av,536.1,0
31f340f3-3201-449e-b017-a26813aa448f,45 St,704.2,0
e6b6c6e2-5fcb-47cd-8f2d-4324b7c977c8,Astoria-Ditmars Blvd,239.1,2
b9deb521-41b6-4f8a-ac78-0e58e3977f2c,Myrtle Av,306.5,2
0927e331-866f-4d99-99b4-04edde99117a,30 Av,1128.2,0
fb180cce-96ee-4e66-b3ce-000f3db6e670,Kingston Av,27.6,1
66dc48ef-0aca-11e7-82f6-3863bb44ef7c,5 Av,201.8,5
2009671276352543716,82 St-Jackson Hts,698.1,0
989fdf95-cfb9-475c-ba0c-3152fd3a16e0,Fort Hamilton Pkwy,470.3,1
1845677022981917240,Beverley Rd,283.6,2
1786687245202023014,Greenpoint Av,428.0,1
29223935-a682-411c-9f25-577bbb9804fc,Morgan Av,297.8,1
1838070626762830158,Junction Blvd,1426.9,0
4543214c-c9d4-4f20-9cd9-dd05cc365931,York St,149.5,2
1198e739-787c-4ce4-aa63-ffaf98506e9c,57 St-7 Av,65.4,7
6ae35aa8-644e-4b2c-b6a4-6570192f78ab,Burnside Av,90.6,2
99142ec8-c0e7-47ca-916c-c1097d48e133,East Broadway,367.9,1
66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,72 St,265.8,2
bdcbd89b-9ae0-461b-aa1d-7db7ead07400,Union St,287.7,1
d2024260-cc58-451b-9417-3a695f8a1b34,Astoria-Ditmars Blvd,714.0,0
fac701fb-c433-496e-933b-ea137dbe7fe1,183 St,521.6,0
b1e496f1-43cf-48d0-be49-ab0d760c00bf,Fresh Pond Rd,343.8,1
1834145868297717964,Sterling St,341.5,2
9e014047-d675-418b-a03c-84d974a25134,168 St,23.8,2
66db46d7-0aca-11e7-82f6-3863bb44ef7c,1 Av,948.1,0
2123939077451327830,Bay Ridge Av,242.7,1
4d4a3e7b-1005-4bfd-8680-340a20cacbee,Broadway,1176.1,0
2126579619522812246,Bay Ridge-95 St,837.2,0
1856847127505992556,103 St-Corona Plaza,96.1,1
1934770108420609000,174 St,672.0,0
66db631c-0aca-11e7-82f6-3863bb44ef7c,8 Av,84.7,4
3f878b81-324e-4673-9221-43d34647e76f,Smith-9 Sts,271.6,3
1865017865553426604,Beverley Rd,353.6,1
1860189190334925058,182-183 Sts,703.8,0
66dc8768-0aca-11e7-82f6-3863bb44ef7c,Marcy Av,351.0,1
1880643497376459348,7 Av,40.5,3
7380e377-936d-47d7-8abe-0f666d47465e,170 St,731.3,0
fec4aa1b-9fc1-4dd9-ab39-c1d7370a6e54,Hunts Point Av,882.6,0
16a4effc-282e-4053-b47b-31f734d50c08,125 St,137.2,1
1861683747231494964,Kingsbridge Rd,375.3,1
66db6d40-0aca-11e7-82f6-3863bb44ef7c,Prince St,170.1,6
66db3708-0aca-11e7-82f6-3863bb44ef7c,High St,472.7,1
1838685618105506490,Junction Blvd,1721.7,0
55146e49-9bc4-4f13-bdf7-25422342b638,174 St,223.8,1
66dd20eb-0aca-11e7-82f6-3863bb44ef7c,Greenpoint Av,352.5,1
d11db4cd-f9bf-430b-ac19-104fef323b24,Forest Av,504.6,0
1833865926273309136,86 St,275.6,2
2010065065442370322,Jackson Hts-Roosevelt Av,16.6,3
c042a307-2d7d-4ee9-95b7-a7505a3428c2,57 St-7 Av,253.5,6
c9cd8c29-7f0b-4979-9a0e-bec4613d2600,191 St,209.4,1
7a771842-c090-4da1-8c13-72b7f4f50a87,Nassau Av,142.4,1
4a4c7548-2466-48ef-8d7e-0aa4d6acb69e,Rockaway Av,86.6,3
66dbcf18-0aca-11e7-82f6-3863bb44ef7c,W 4 St-Wash Sq,22.2,3
e6c2a46e-431a-4101-af84-870f660ff4cb,28 St,52.0,5
39f756c2-3904-463e-95a8-8d8e3540e845,23 St,302.3,1
8f672aa7-08a1-4fe2-a471-06f219c0eb1b,Cypress Av,561.8,0
66ddb6d9-0aca-11e7-82f6-3863bb44ef7c,8 St-NYU,227.9,4
2121032708855884414,Church Av,604.2,0
bc512527-7863-48d5-aea8-3de470abc1ee,135 St,374.8,3
199ea9dd-8f7e-4e05-a730-55edaacd8787,Lexington Av/63 St,147.9,4
66db2e3a-0aca-11e7-82f6-3863bb44ef7c,Chambers St,86.9,6
1851674088959433552,Elmhurst Av,244.0,2
77b21502-a7a2-40b4-8f3e-f9c6c6ef0939,65 St,114.8,2
2171903845366809074,Mosholu Pkwy,397.9,2
66dc864c-0aca-11e7-82f6-3863bb44ef7c,66 St-Lincoln Center,727.7,0
66dde3b1-0aca-11e7-82f6-3863bb44ef7c,86 St,483.9,1
2121033322026834516,Ditmas Av,278.6,1
66dc7de9-0aca-11e7-82f6-3863bb44ef7c,42 St-Port Authority Bus Terminal,515.0,0
66dbcdfc-0aca-11e7-82f6-3863bb44ef7c,Lexington Av/53 St,160.1,3
66dc22a7-0aca-11e7-82f6-3863bb44ef7c,34 St-Hudson Yards,571.7,0
2132211694027383298,Bay Ridge-95 St,296.4,1
db91c9e0-d80b-4cb4-9cc2-9453ec8fbeac,Mt Eden Av,295.4,3
956de8aa-9e06-4efb-8eb0-35fe9b274a48,Forest Av,1302.4,0
66db4282-0aca-11e7-82f6-3863bb44ef7c,6 Av,246.0,6
4168e5a4-c7ec-4045-bfc8-84ac5edbe845,Bleecker St,243.1,4
66de1bc3-0aca-11e7-82f6-3863bb44ef7c,68 St-Hunter College,289.5,1
66db269c-0aca-11e7-82f6-3863bb44ef7c,Franklin St,29.1,5
52e81f02-b1f9-45d6-9e5c-e15277de1268,Astoria-Ditmars Blvd,498.7,1
66de1c33-0aca-11e7-82f6-3863bb44ef7c,79 St,153.6,1
66db65aa-0aca-11e7-82f6-3863bb44ef7c,Astor Pl,17.4,2
a82cc641-0926-4a63-b488-7060ab7dcd74,46 St-Bliss St,209.7,2
66db3f62-0aca-11e7-82f6-3863bb44ef7c,DeKalb Av,498.6,1
2111353842893366258,Broadway,34.5,1
2121032193446634360,9 Av,490.3,1
1786375597504305174,Nassau Av,526.7,0
e982e1cb-7e7b-4769-85b8-565925200654,Utica Av,116.2,1
5f7ac86c-1a98-4603-8749-4bb83ac84acd,23 St,158.6,4
66dc90d5-0aca-11e7-82f6-3863bb44ef7c,Bowling Green,248.5,7
66ddbd20-0aca-11e7-82f6-3863bb44ef7c,34 St-Penn Station,218.4,3
66db89a3-0aca-11e7-82f6-3863bb44ef7c,DeKalb Av,107.6,5
1838618090943186984,65 St,1092.2,0
bd30f2a1-38ec-474d-9e36-07f688e87427,Nassau Av,485.0,1
2124426189188761638,86 St,294.3,1
66dccad8-0aca-11e7-82f6-3863bb44ef7c,Myrtle Av,166.9,2
d837d1b0-8f80-4f6c-ae45-5dd0deec6977,33 St-Rawson St,216.3,1
6908ae75-b9a1-4f20-b192-95dc43e858a8,Fresh Pond Rd,214.2,1
189f573b-a2d0-40d2-af15-83c5015d93e2,9 Av,568.7,0
9c2a741d-7f3e-4aa1-b58b-db5c3e6bcb20,167 St,182.6,2
1846086463217404850,Woodhaven Blvd,381.2,1
1820420224296772166,Beverly Rd,499.2,1
d946ce73-5487-4ab7-b429-cf873e9af5b5,Bay Ridge Av,574.3,0
48b19cc8-bf45-4602-89ac-a8c0a0560c43,Bedford Park Blvd-Lehman College,406.9,2
66db7a0d-0aca-11e7-82f6-3863bb44ef7c,Franklin St,224.6,9
bb0ce308-e5d9-48c7-9f4b-cf0120f2c39a,145 St,261.0,3
2171903221356328154,Norwood-205 St,56.7,1
0cc38ba1-4625-4821-9a6f-e490525cbce2,15 St-Prospect Park,308.0,1
66dd2786-0aca-11e7-82f6-3863bb44ef7c,Court Sq-23 St,298.0,6
cf284d60-23e7-49ec-91dc-8bfedb59cb6a,Burnside Av,218.1,3
a90e9ad3-4347-4fa4-b031-9bf1f69ce049,52 St,356.0,1
514f3dda-4d08-464c-b2d4-5706d400065a,46 St-Bliss St,705.8,0
79399e32-a6c6-4732-8ad4-9f9140a86b21,Vernon Blvd-Jackson Av,514.3,0
66dbf062-0aca-11e7-82f6-3863bb44ef7c,Delancey St-Essex St,236.1,5
33c533cd-5f0e-4c15-a00a-6a2bf1e2d077,Houston St,330.1,3
ea9a19a6-acea-4286-a723-b5481c90a3c0,Winthrop St,542.4,0
66dc481a-0aca-11e7-82f6-3863bb44ef7c,3 Av,243.9,6
e2fc6d90-8deb-4e21-961d-9d5208c1f986,1 Av,115.3,2
0e5be726-2452-42a0-9be8-ea85c8408e4c,30 Av,406.8,2
203d7b9a-8666-4af1-81c7-f9fc36aa0952,161 St-Yankee Stadium,471.2,2
66db473c-0aca-11e7-82f6-3863bb44ef7c,34 St-Herald Sq,140.6,6
dc8223ad-4108-40a8-9ff5-35e8490b4077,116 St,68.7,2
2004153375425087884,50 St,108.8,6
2177017749848514898,Van Cortlandt Park-242 St,2309.8,0
2177016064191230822,Van Cortlandt Park-242 St,362.1,1
2177016343889563330,Van Cortlandt Park-242 St,574.6,0
2177013822218302292,Marble Hill-225 St,790.7,0
2177013981286744096,Marble Hill-225 St,1067.8,0
ca4795a2-6ab3-4597-bf59-f0155ac1637c,1 Av,267.7,1
632b140c-65de-4f50-9cc2-c001ae011aea,Lexington Av/53 St,278.0,2
387e2863-83ad-4589-8004-794a7b624801,Astoria Blvd,485.4,1
66de2a00-0aca-11e7-82f6-3863bb44ef7c,103 St,33.5,1
66db4671-0aca-11e7-82f6-3863bb44ef7c,2 Av,178.8,6
1057229c-f8f8-4014-80cd-f40421c61cf0,Seneca Av,155.3,2
6f21be51-6fde-4cde-b1db-b102a5f67300,Jackson Av,575.4,0
1851674145014649512,111 St,512.2,0
38bb1218-0a9e-41d9-b2ef-25c8626dac29,138 St-Grand Concourse,63.6,2
4eb6d6a8-ecc1-4e89-a586-4f96ed3d83e1,45 St,426.3,1
cc834d78-6eca-450a-ae00-a5ffc6f1a7a6,52 St,1694.7,0
1836581534415880440,90 St-Elmhurst Av,510.5,0
66dcac42-0aca-11e7-82f6-3863bb44ef7c,Bedford Av,527.5,0
2127386446510160022,Kingsbridge Rd,404.0,3
1846086665080867236,Woodhaven Blvd,1075.4,0
66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,Lorimer St,268.2,3
66dbb869-0aca-11e7-82f6-3863bb44ef7c,Franklin Av,490.8,2
9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,Kingston-Throop Avs,465.6,1
9a52fbc1-d87a-4a65-941d-12fd55dbcdde,Morgan Av,246.0,1
45e8c326-b12d-4be6-b040-bb6de9986d25,DeKalb Av,306.9,3
0b94cc1e-2327-4679-99d9-3b21ddc02051,Harlem-148 St,307.2,2
1860187181307969634,Tremont Av,571.3,0
1786697003367719132,Bedford Av,408.4,1
1861682444178541220,238 St,64.3,2
ad17bd9a-735b-4a11-8ad3-dc7800e342af,Roosevelt Island,756.7,0
66ddeffd-0aca-11e7-82f6-3863bb44ef7c,Prospect Av,344.7,2
1848242216849312578,111 St,249.4,1
1817432104157364846,Church Av,1141.3,0
35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,15 St-Prospect Park,776.9,0
66dea596-0aca-11e7-82f6-3863bb44ef7c,Metropolitan Av,455.6,2
1869753195262578852,West Farms Sq-E Tremont Av,396.1,1
3c6c0d12-80dd-4c49-b7c5-e3549588b8cf,215 St,231.0,1
d5d589e6-457f-4cd4-bf78-59165dce28b2,DeKalb Av,246.1,3
94f77501-32e5-4539-90c6-82d4198f7991,Court St,242.5,4
2123940148896639644,77 St,579.6,0
1828966104320053340,65 St,650.5,0
62089e99-7f73-4f59-816d-57f9793484a1,Prospect Park,127.4,1
66ddee56-0aca-11e7-82f6-3863bb44ef7c,Carroll St,604.7,0
3eed817a-63e5-424b-8ed3-c809db5488f7,York St,78.3,2
66db44e5-0aca-11e7-82f6-3863bb44ef7c,Jay St-MetroTech,346.1,4
afc79a38-e26d-48f7-94e4-d0aca8fd1c49,52 St,396.3,2
9ea2afff-a146-4824-89b6-39d5bdfac795,Middle Village-Metropolitan Av,1593.9,0
1828967027013302842,65 St,1884.0,0
f3c68cfb-52fd-48c8-b6e5-85c179fee0b3,Grand St,416.2,2
66dd41ef-0aca-11e7-82f6-3863bb44ef7c,68 St-Hunter College,338.8,2
9092515e-eef6-478f-910f-1cd19d06bebb,Halsey St,35.3,1
66de4594-0aca-11e7-82f6-3863bb44ef7c,103 St,683.0,0
f91170e6-a33c-4870-94da-9d51510515d2,Intervale Av,488.7,1
53e30d38-a110-42b4-a8f9-ca801a847ac7,Prince St,161.0,5
1b22c037-207d-454a-90aa-8f22d0a8a7e3,Jackson Av,48.3,1
2c321ea3-e1dd-4d32-be70-bd158fe1f568,34 St-Hudson Yards,798.1,0
b506be9e-45d3-43d1-a262-27d8fa91e974,Astoria Blvd,60.6,2
18846fd4-877c-4971-9b6f-1bd8fbc10346,33 St-Rawson St,755.5,0
fe93b3ae-1d86-4ee9-9eb6-9e11808966aa,30 Av,362.0,1
1854538169357726138,103 St-Corona Plaza,1088.5,0
cd118a8f-a7d1-4b7a-a6d3-d9e875cb29df,Middle Village-Metropolitan Av,158.7,1
2143247416766638978,96 St,168.2,1
66db2fd0-0aca-11e7-82f6-3863bb44ef7c,Spring St,23.7,9
1875433315773395778,Kingsbridge Rd,1213.9,0
66db74a5-0aca-11e7-82f6-3863bb44ef7c,Clinton-Washington Avs,892.8,0
66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,72 St,438.9,3
66de2b97-0aca-11e7-82f6-3863bb44ef7c,Carroll St,42.1,1
141eb0e0-e78d-411a-a0be-202a6424cc93,149 St-Grand Concourse,447.6,2
2124037775602344266,Bay Ridge-95 St,419.2,1
c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b,Vernon Blvd-Jackson Av,427.9,1
0dc63044-e19c-474d-9df1-c3e504d03b07,1 Av,608.7,0
ccfa8b82-07a7-4a08-88fc-be261c30a4ca,Jackson Av,388.4,2
7a8b474b-7577-4316-a192-d57576d194a3,61 St-Woodside,145.5,1
f4f9a09c-010c-430c-a766-3390c44b4962,Kingsbridge Rd,265.6,1
36b55a0f-e55d-4849-859a-09b3273fb782,25 St,250.2,1
66de4078-0aca-11e7-82f6-3863bb44ef7c,Carroll St,192.7,1
bfbd1f09-afd2-49d2-8674-3a07b3c929a4,Grand St,340.6,2
b608193c-46ae-4b61-9e7a-4671e7c3b96e,Whitlock Av,206.5,3
bc346753-b68a-4cb3-b93f-b0be68227eae,Astoria-Ditmars Blvd,852.3,0
1b985e4b-88de-42a8-95be-dce37dbbc5c5,176 St,176.1,3
085da8d4-9465-46f0-82d1-10c9c9177d64,Ralph Av,696.0,0
66dd2811-0aca-11e7-82f6-3863bb44ef7c,Queensboro Plaza,73.3,4
062ffe5a-aa91-412d-8210-23d562c7e7f8,Jackson Hts-Roosevelt Av,437.0,3
1964061627836181486,5 Av/59 St,30.4,2
28be450b-7878-4495-add2-61afd94f375a,Astoria-Ditmars Blvd,1529.7,0
55fda28d-56a8-4db2-b42a-072714f18471,Crown Hts-Utica Av,801.5,0
002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,E 149 St,235.5,2
66db3606-0aca-11e7-82f6-3863bb44ef7c,14 St,511.1,0
66dbc551-0aca-11e7-82f6-3863bb44ef7c,57 St,65.7,5
1815968147129520346,Beverly Rd,195.1,2
1845676816555735590,Church Av,645.4,0
2137774972219769002,77 St,479.8,1
66dda55f-0aca-11e7-82f6-3863bb44ef7c,42 St-Port Authority Bus Terminal,389.8,1
1880644160834607498,Hunters Point Av,552.4,0
1815967159287043052,Church Av,255.8,1
1064b4b0-e9c8-4139-ac48-f118305dbe69,145 St,257.8,2
61bc2467-aa8c-4386-ba9e-3f01120bd6b8,175 St,169.8,2
66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,59 St-Columbus Circle,565.1,0
7a725e59-49be-4c1d-9c3d-3b3a8ed1232f,46 St,671.4,0
e780c290-0c52-4ab1-9719-a581be789df3,3 Av-138 St,315.6,2
66de08c9-0aca-11e7-82f6-3863bb44ef7c,Smith-9 Sts,512.0,0
e612122d-e0fd-4ebf-8d51-0f48f9d1b580,Jefferson St,160.6,2
bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,135 St,374.6,2
66db7152-0aca-11e7-82f6-3863bb44ef7c,Chambers St,412.5,2
59e3766c-0629-4ff1-a1d9-bc0514a55487,Chauncey St,107.6,1
1f872052-38c4-4701-96c4-c363de51c2b5,50 St,857.3,0
5dc8ddac-979e-4ae5-b879-3670cca7482d,163 St-Amsterdam Av,401.5,3
66de65a4-0aca-11e7-82f6-3863bb44ef7c,15 St-Prospect Park,77.7,1
66de8a86-0aca-11e7-82f6-3863bb44ef7c,7 Av,229.0,7
66dc21d4-0aca-11e7-82f6-3863bb44ef7c,5 Av/53 St,113.2,3
a1acdab2-29c7-4956-8b2e-24b39dc2ff13,Hoyt-Schermerhorn Sts,22.5,6
44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,Rockaway Av,782.4,0
c2800791-1911-4f2b-8fc7-bed280c557c0,Franklin St,272.4,9
1d167807-0aa8-413a-b7a0-01c2ca8a6a60,Kingston Av,409.9,1
1861682702044957494,238 St,449.3,2
901cab1a-a77e-424e-b602-16883e792f93,Ralph Av,315.8,1
61647ec6-dfd6-4d1c-8800-d488d390c627,Houston St,39.4,2
d47c856e-8cda-4da0-b8eb-1ccf0e6ef7ab,Clark St,362.2,1
be2bdee1-e3e9-45cc-94f0-2ba81a722ba3,Fort Hamilton Pkwy,108.6,1
66de0933-0aca-11e7-82f6-3863bb44ef7c,103 St,320.5,3
26176e86-8362-4c91-a693-6aa3f9ce0b73,Franklin Av,334.4,3
42032bf9-4599-4035-bc01-c80bec1a7122,30 Av,315.7,2
66dc4b4c-0aca-11e7-82f6-3863bb44ef7c,34 St-Herald Sq,380.6,6
625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,125 St,447.2,1
c63e9937-cadb-4813-aee3-5fd3fcc93767,Kosciuszko St,202.6,1
668ef22c-4665-4f42-bf6a-ab9e8a2899b1,116 St,378.8,2
96a0b676-e966-4d96-b04b-ceb8149cedcd,Cypress Av,60.7,2
8d097a6d-f17c-4195-9dd4-42527b371c71,34 St-Penn Station,292.2,7
85b77b8d-32b8-4049-a407-64319916e2c5,155 St,257.6,1
1860188907884823208,182-183 Sts,919.2,0
7bdd60e9-c0fd-40f6-aa9a-d5fa004d4fe3,25 St,323.9,2
d9ec5589-c872-46f2-88cd-e54f9c596721,Burnside Av,188.8,2
66dd1585-0aca-11e7-82f6-3863bb44ef7c,Bedford Av,432.6,1
1836581807397045112,74 St-Broadway,452.3,2
66dc2172-0aca-11e7-82f6-3863bb44ef7c,Grand Central-42 St,609.2,0
bbaae5d3-7e2b-46a8-872e-152404c664f7,Northern Blvd,500.2,0
2171902770580328596,Norwood-205 St,463.1,1
47bcbcc1-9241-4e65-99f1-07c15543be1b,Franklin Av,224.3,2
3c135a2e-eeea-4e81-9c0a-8d14a6049198,Parkside Av,511.7,0
9c147c77-11da-4d0b-8a21-a8042ec8031b,Parkside Av,430.0,1
724aeecc-8c91-4afc-b97c-72a98de452c9,Bedford Park Blvd,537.8,0
82dd89f6-1e5a-4a8f-8660-13cb64349e94,174 St,555.9,0
66db2afe-0aca-11e7-82f6-3863bb44ef7c,Spring St,116.9,2
1838999521825487230,Sutter Av-Rutland Rd,1190.0,0
1869851741257474316,Fordham Rd,561.6,0
e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,14 St,10.1,4
a2f71eea-05a2-4fe7-99ab-f74535c880ae,Park Pl,434.7,2
1318e05a-2506-43c6-b49d-4c1f7f69a267,Halsey St,285.9,1
d7904cd0-4b1b-47d0-8103-937bcf5ff845,Broadway,909.5,0
1885439359712500016,Fordham Rd,219.0,4
1869753812884512816,Kingsbridge Rd,417.0,1
1846085927885781554,Grand Av-Newtown,541.7,0
ad41e353-033e-484f-8d76-78014e11e9d7,39 Av-Dutch Kills,219.5,2
361dd964-db79-47dd-b044-eac88c735249,145 St,330.9,4
f001fac9-5f19-451e-a752-afde574a8c81,Mosholu Pkwy,133.1,1
2576805f-9732-4c74-8f1d-57715e8cdfa2,Wilson Av,464.4,1
1828969112306680612,90 St-Elmhurst Av,1115.1,0
1828968794479100296,82 St-Jackson Hts,1737.2,0
66dcc5ca-0aca-11e7-82f6-3863bb44ef7c,Myrtle Av,550.5,0
5780ae63-54e5-48e3-a00c-9c403cb75401,45 St,359.8,1
66de5613-0aca-11e7-82f6-3863bb44ef7c,Bergen St,277.8,2
f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,125 St,373.2,2
b62bcd96-c2db-447c-bdd5-d3c18f174858,Jefferson St,1547.0,0
66dcbe7c-0aca-11e7-82f6-3863bb44ef7c,Nostrand Av,402.1,1
1796642668661690940,Church Av,419.6,1
83d1ff16-ba56-4eae-aa6a-b37b6439db82,53 St,261.8,1
a33a2d11-33a5-46ad-a086-5698ac17b7b4,Dyckman St,94.7,2
2026068766494475116,Clark St,349.3,2
c066c90a-efb1-4f8b-aa15-38ba4edd4ebc,Kingston-Throop Avs,528.1,0
594b4656-9d83-4301-8967-3b92c126531c,110 St,229.1,2
158e7752-27e2-4912-be0b-eb15405aa096,215 St,14.9,2
78b4aa30-e4e9-4447-9419-c89f8527892e,Nostrand Av,650.3,0
1846086138339179502,103 St-Corona Plaza,124.6,1
d7632897-a6eb-4f8f-9ab2-c66426620fbf,Cypress Av,605.1,0
787fe4b2-6029-4f71-917e-892479d8d64e,61 St-Woodside,760.2,0
dad3b7df-ec40-4d54-bfdb-5e82be84d742,135 St,272.1,1
66dd0808-0aca-11e7-82f6-3863bb44ef7c,Graham Av,531.8,0
eb41a103-0196-4f19-a440-256167191a7d,176 St,636.3,0
6a9b19e3-cd69-4e0c-9b28-1889db936c7c,Northern Blvd,384.7,1
d8673258-9513-4ed2-86bf-bef62e7e4e30,Cypress Av,251.6,2
66dd4b91-0aca-11e7-82f6-3863bb44ef7c,79 St,104.0,1
66de482a-0aca-11e7-82f6-3863bb44ef7c,Carroll St,1083.9,0
ebfafca3-5818-4e6f-8374-98f44a0ca0c6,Bay Ridge Av,381.7,1
7603028c-8b04-4918-8a25-a087ce57aea4,Myrtle Av,349.4,3
d9ea5210-50b3-4342-9801-f896bd21f4a1,Kingsbridge Rd,456.8,1
66dde197-0aca-11e7-82f6-3863bb44ef7c,86 St,130.9,1
2098714441479661752,Delancey St-Essex St,289.0,3
ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,Crown Hts-Utica Av,196.0,1
b0239a13-649a-4d31-aa04-56b8aaeba4d4,61 St-Woodside,455.4,1
4dcff9e7-7cb6-4d3d-ad67-c2e4c05933d3,3 Av-149 St,571.5,0
66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,1 Av,330.8,2
66de48f9-0aca-11e7-82f6-3863bb44ef7c,Smith-9 Sts,688.9,0
66dde8ac-0aca-11e7-82f6-3863bb44ef7c,103 St,260.5,2
1814900632709495794,Church Av,211.0,2
1932126716328112534,Atlantic Av-Barclays Ctr,228.5,4
