start_station_id,matched_station_name,borough,GEOID,latitude,longitude,capacity,total_rides_2025,avg_daily_rides,avg_member_share,avg_trip_duration_min,ebike_share,avg_weekday_rides,avg_weekend_rides,weekday_weekend_ratio,rides_per_dock,median_household_income,poverty_rate,no_vehicle_share,households_per_sqkm,nearest_subway_dist_m,subway_count_500m,nearest_subway_name,income_band,poverty_band
5509.02,Washington St & Laight St,Manhattan,36061003900,40.72231,-74.0106,63.0,31657,86.732,0.83,13.33,0.677,99.226,55.375,1.79,1.38,202542.0,18.6,0.5020377917747314,8152.3,369.3,3.0,Canal St,High,Elevated
5510.02,57 Rd & 59 St,Queens,36081053100,40.72249,-73.90854,19.0,1479,4.202,0.72,15.27,0.823,4.742,2.76,1.72,0.22,73938.0,10.1,0.1588447653429603,3270.4,2017.3,0.0,Middle Village-Metropolitan Av,Mid-Low,Moderate
5510.05,57 Rd & 58 St,Queens,36081053100,40.72235,-73.91215,21.0,489,2.063,0.55,16.28,0.789,2.087,1.981,1.05,0.1,73938.0,10.1,0.1588447653429603,3270.4,1971.6,0.0,Jefferson St,Mid-Low,Moderate
5515.02,E 2 St & Ave B,Manhattan,36061003002,40.72217444,-73.98368779,85.0,75854,208.39,0.867,10.26,0.646,203.377,220.923,0.92,2.45,74691.0,22.0,0.8627678054429647,21991.0,532.9,0.0,Delancey St-Essex St,Mid-Low,Elevated
5515.08,E 4 St & Ave B,Manhattan,36061003200,40.723346832180155,-73.98265913128853,37.0,43827,120.074,0.865,10.18,0.646,117.169,127.365,0.92,3.25,101294.0,14.4,0.7768647281921618,21802.4,613.4,0.0,2 Av,Mid-High,Moderate
5520.09,N 15 St & Wythe Ave,Brooklyn,36047056100,40.724055,-73.955736,24.0,28382,77.759,0.86,12.07,0.715,72.973,89.769,0.81,3.24,151875.0,6.1,0.6428165814877911,5202.1,381.3,1.0,Nassau Av,High,Low
5523.02,Stanton St & Chrystie St,Manhattan,36061003601,40.72229346,-73.99147535,47.0,57176,156.219,0.847,11.94,0.657,150.603,170.365,0.88,3.32,57000.0,19.9,0.8212903225806452,15529.2,178.8,6.0,2 Av,Low,Elevated
5532.01,Mercer St & Spring St,Manhattan,36061004900,40.72362738,-73.99949601,67.0,48416,133.746,0.798,13.47,0.737,135.535,129.186,1.05,2.0,146967.0,7.6,0.7043103448275863,11190.5,170.1,6.0,Prince St,High,Low
5539.06,Laight St & Hudson St,Manhattan,36061003300,40.72185379,-74.00771779,87.0,15378,42.364,0.833,13.68,0.699,50.469,21.903,2.3,0.49,250001.0,3.5,0.5984962406015037,7785.1,164.7,3.0,Canal St,High,Low
5539.08,Varick St & Watts St,Manhattan,36061003700,40.723635749203936,-74.006020305859,49.0,6734,53.872,0.811,12.59,0.717,57.711,44.0,1.31,1.1,250001.0,4.4,0.8019648397104446,5044.6,89.6,4.0,Canal St,High,Low
5540.06,56 Dr & 61 St,Queens,36081053100,40.72368,-73.90458,19.0,1390,4.29,0.735,15.51,0.831,4.534,3.616,1.25,0.23,73938.0,10.1,0.1588447653429603,3270.4,1859.9,0.0,Middle Village-Metropolitan Av,Mid-Low,Moderate
5542.04,Driggs Ave & N Henry St,Brooklyn,36047059100,40.72325,-73.94308,57.0,42835,117.036,0.866,10.17,0.685,116.011,119.615,0.97,2.05,133795.0,5.1,0.5249621785173979,10322.5,707.7,0.0,Nassau Av,Mid-High,Low
5545.01,E 7 St & Ave C,Manhattan,36061002602,40.72412944090093,-73.97901266813278,38.0,60947,166.978,0.892,9.9,0.661,164.977,172.0,0.96,4.39,89970.0,16.1,0.7809722948248824,18449.2,790.1,0.0,1 Av,Mid-High,Elevated
5545.04,E 5 St & Ave C,Manhattan,36061002601,40.72299208,-73.97995466,55.0,40318,110.46,0.902,10.01,0.59,113.314,103.298,1.1,2.01,30350.0,32.9,0.8764160659114315,18312.6,817.4,0.0,Delancey St-Essex St,Low,High
5550.05,Bedford Ave & Nassau Ave,Brooklyn,36047051700,40.72311651,-73.95212324,49.0,48552,150.783,0.847,11.92,0.703,140.203,177.637,0.79,3.08,234444.0,6.0,0.4970717423133236,7290.5,183.3,1.0,Nassau Av,High,Low
5550.09,Leonard St & Nassau Ave,Brooklyn,36047057100,40.7239567849954,-73.94984364509583,36.0,33270,104.295,0.878,10.34,0.712,101.467,111.489,0.91,2.9,125272.0,7.6,0.696007696007696,11821.4,142.4,1.0,Nassau Av,Mid-High,Low
5553.03,E 3 St & 1 Ave,Manhattan,36061003602,40.72467721,-73.98783413,59.0,47112,129.429,0.867,10.03,0.602,127.704,133.74,0.95,2.19,155000.0,24.1,0.8513870541611624,17009.1,227.0,1.0,2 Av,High,Elevated
5553.1,E 2 St & Ave A,Manhattan,36061003002,40.72307749068673,-73.98583620786667,68.0,957,9.028,0.887,10.24,0.633,8.909,9.345,0.95,0.13,74691.0,22.0,0.8627678054429647,21991.0,347.5,1.0,2 Av,Mid-Low,Elevated
5553.10,E 2 St & Ave A,Manhattan,36061003002,40.72307749068673,-73.98583620786667,68.0,65963,180.721,0.868,10.08,0.631,178.885,185.327,0.97,2.66,74691.0,22.0,0.8627678054429647,21991.0,347.5,1.0,2 Av,Mid-Low,Elevated
5558.04,Wythe Ave & N 13 St,Brooklyn,36047055700,40.722767,-73.957021,43.0,30988,90.081,0.83,12.28,0.748,91.317,86.98,1.05,2.09,136250.0,1.6,0.719,3539.9,526.7,0.0,Nassau Av,Mid-High,Low
5561.04,Mott St & Prince St,Manhattan,36061004300,40.72317958,-73.99480012,39.0,75914,207.984,0.832,12.02,0.752,198.176,232.596,0.85,5.33,122730.0,17.3,0.8919336163643381,17361.4,220.1,6.0,Spring St,Mid-High,Elevated
5561.06,Lafayette St & Jersey St,Manhattan,36061004300,40.72456089,-73.99565293,60.0,93418,255.24,0.85,11.65,0.71,258.863,246.115,1.05,4.25,122730.0,17.3,0.8919336163643381,17361.4,94.1,6.0,Broadway-Lafayette St,Mid-High,Elevated
5569.06,W Broadway & Spring St,Manhattan,36061004900,40.72494672359416,-74.00165855884552,99.0,50984,139.682,0.821,12.49,0.744,142.318,133.067,1.07,1.41,146967.0,7.6,0.7043103448275863,11190.5,225.8,6.0,Spring St,High,Low
5569.07,W Broadway & Watts St,Manhattan,36061004700,40.72323,-74.00314,51.0,43274,118.559,0.809,12.57,0.752,118.904,117.692,1.01,2.32,148750.0,6.3,0.8310901749663526,8983.2,267.6,5.0,Canal St,High,Low
5570.04,Grand Ave & Remsen Pl,Queens,36081051700,40.72353,-73.89967,21.0,3669,10.08,0.729,16.03,0.781,10.398,9.272,1.12,0.48,113125.0,10.0,0.3467643467643467,3222.1,1593.9,0.0,Middle Village-Metropolitan Av,Mid-High,Moderate
5572.07,Van Dam St & Meeker Ave,Brooklyn,36047059300,40.72532,-73.9368,31.0,9461,25.921,0.826,14.14,0.749,25.138,27.885,0.9,0.84,110625.0,15.5,0.4922630560928433,5500.6,1222.3,0.0,Nassau Av,Mid-High,Moderate
5575.08,Ave D & E 12 St,Manhattan,36061002400,40.72580614,-73.97422494,41.0,11763,32.227,0.876,10.29,0.579,33.322,29.481,1.13,0.79,21092.0,48.2,0.8436282693377852,9855.4,846.6,0.0,1 Av,Low,High
5575.13,Ave D & E 10 St,Manhattan,36061002800,40.72506551015475,-73.97515833377838,30.0,15480,42.411,0.889,10.77,0.607,43.889,38.702,1.13,1.41,70691.0,19.5,0.7859594383775351,17454.0,851.9,0.0,1 Av,Mid-Low,Elevated
5578.02,Watts St & Greenwich St,Manhattan,36061003900,40.72405549,-74.00965965,54.0,43137,118.184,0.826,12.54,0.712,126.046,98.452,1.28,2.19,202542.0,18.6,0.5020377917747314,8152.3,314.8,1.0,Canal St,High,Elevated
5579.02,56 Dr & 59 St,Queens,36081053100,40.72403,-73.90853,19.0,1791,5.045,0.8,15.92,0.898,5.578,3.629,1.54,0.27,73938.0,10.1,0.1588447653429603,3270.4,2125.7,0.0,Middle Village-Metropolitan Av,Mid-Low,Moderate
5581.01,Nassau Ave & Russell St,Brooklyn,36047059100,40.72557,-73.94434,51.0,37597,103.005,0.86,11.17,0.702,98.184,115.106,0.85,2.02,133795.0,5.1,0.5249621785173979,10322.5,593.7,0.0,Nassau Av,Mid-High,Low
5584.04,E 6 St & Ave B,Manhattan,36061003200,40.72453734,-73.98185424,95.0,50148,137.392,0.89,10.13,0.615,140.49,129.615,1.08,1.45,101294.0,14.4,0.7768647281921618,21802.4,692.8,0.0,2 Av,Mid-High,Moderate
5584.05,E 7 St & Ave B,Manhattan,36061003200,40.7251285241158,-73.98131668567657,69.0,56276,154.181,0.878,9.79,0.58,150.996,162.173,0.93,2.23,101294.0,14.4,0.7768647281921618,21802.4,648.2,0.0,1 Av,Mid-High,Moderate
5593.01,E 1 St & 1 Ave,Manhattan,36061003602,40.72335597960796,-73.98864984512329,75.0,92284,252.833,0.852,10.01,0.646,244.602,273.49,0.89,3.37,155000.0,24.1,0.8513870541611624,17009.1,108.7,1.0,2 Av,High,Elevated
5593.02,E 2 St & 2 Ave,Manhattan,36061003602,40.72502876,-73.99069656,84.0,39342,107.786,0.856,10.72,0.664,108.36,106.346,1.02,1.28,155000.0,24.1,0.8513870541611624,17009.1,191.9,3.0,2 Av,High,Elevated
5593.04,E 4 St & 2 Ave,Manhattan,36061003800,40.7262807,-73.98978041,78.0,57552,157.677,0.853,10.56,0.662,155.736,162.548,0.96,2.02,78220.0,17.7,0.9075592994901353,22290.9,320.4,3.0,2 Av,Mid-Low,Elevated
5602.06,Greene St & Prince St,Manhattan,36061004900,40.72511734422387,-73.99930492043495,26.0,44167,121.005,0.819,12.82,0.755,122.307,117.74,1.04,4.65,146967.0,7.6,0.7043103448275863,11190.5,161.0,5.0,Prince St,High,Low
5610.09,6 Ave & Broome St,Manhattan,36061003700,40.72431,-74.00473,72.0,63250,174.242,0.867,12.21,0.672,183.427,151.058,1.21,2.42,250001.0,4.4,0.8019648397104446,5044.6,207.9,4.0,Canal St,High,Low
5611.04,61 St & Borden Ave,Queens,36081051700,40.72558,-73.90417,21.0,1207,3.625,0.658,16.42,0.833,3.772,3.239,1.16,0.17,113125.0,10.0,0.3467643467643467,3222.1,1998.8,0.0,Middle Village-Metropolitan Av,Mid-High,Moderate
5611.05,63 St & Borden Ave,Queens,36081051100,40.72655,-73.90321,21.0,1056,3.758,0.63,16.27,0.741,3.633,4.061,0.89,0.18,92647.0,10.9,0.2142857142857142,3066.7,2038.3,0.0,Middle Village-Metropolitan Av,Mid-High,Moderate
5613.04,Kingsland Ave & Nassau Ave,Brooklyn,36047059100,40.72577,-73.94173,25.0,34512,94.295,0.885,10.53,0.764,98.508,83.683,1.18,3.77,133795.0,5.1,0.5249621785173979,10322.5,814.4,0.0,Nassau Av,Mid-High,Low
5616.01,E 9 St & Ave C,Manhattan,36061002800,40.72521311,-73.97768752,50.0,40382,126.589,0.887,10.05,0.618,127.472,124.344,1.03,2.53,70691.0,19.5,0.7859594383775351,17454.0,719.5,0.0,1 Av,Mid-Low,Elevated
5616.08,E 12 St & Ave C,Manhattan,36061002800,40.727243,-73.976831,41.0,35188,96.405,0.884,9.6,0.621,98.536,91.058,1.08,2.35,70691.0,19.5,0.7859594383775351,17454.0,577.6,0.0,1 Av,Mid-Low,Elevated
5623.03,Nassau Ave & Newell St,Brooklyn,36047057100,40.724812564400175,-73.94752621650696,51.0,41158,112.762,0.865,11.16,0.743,107.816,125.173,0.86,2.21,125272.0,7.6,0.696007696007696,11821.4,316.7,1.0,Nassau Av,Mid-High,Low
5626.06,E 5 St & Ave A,Manhattan,36061003200,40.72479007746337,-73.98430064320564,48.0,58223,159.079,0.863,9.55,0.582,154.332,171.038,0.9,3.31,101294.0,14.4,0.7768647281921618,21802.4,499.5,1.0,2 Av,Mid-High,Moderate
5626.07,E 7 St & Ave A,Manhattan,36061003200,40.72621788,-73.98379855,45.0,77950,213.562,0.871,9.6,0.604,202.33,241.75,0.84,4.75,101294.0,14.4,0.7768647281921618,21802.4,557.4,0.0,1 Av,Mid-High,Moderate
5626.13,St Marks Pl & 1 Ave,Manhattan,36061003800,40.72779126,-73.98564945,69.0,71858,196.333,0.861,10.54,0.671,186.027,222.298,0.84,2.85,78220.0,17.7,0.9075592994901353,22290.9,488.3,1.0,1 Av,Mid-Low,Elevated
5626.15,1 Ave & E 6 St,Manhattan,36061003200,40.72633085971696,-73.98616880178452,94.0,74444,203.956,0.865,10.38,0.587,198.893,216.663,0.92,2.17,101294.0,14.4,0.7768647281921618,21802.4,454.9,1.0,2 Av,Mid-High,Moderate
5633.04,Banker St & Meserole Ave,Brooklyn,36047056100,40.72606,-73.95621,31.0,29346,80.843,0.86,11.16,0.728,81.235,79.854,1.02,2.61,151875.0,6.1,0.6428165814877911,5202.1,444.9,1.0,Nassau Av,High,Low
5636.11,Great Jones St,Manhattan,36061005502,40.72743423,-73.99379025,23.0,81419,223.066,0.876,10.35,0.686,233.701,196.375,1.19,9.7,179844.0,9.5,0.7233848953594176,9516.3,184.1,5.0,Bleecker St,High,Moderate
5636.13,E 1 St & Bowery,Manhattan,36061003602,40.72486122254819,-73.99213135242462,44.0,55238,150.923,0.846,11.18,0.697,145.489,164.615,0.88,3.43,155000.0,24.1,0.8513870541611624,17009.1,243.1,4.0,Bleecker St,High,Elevated
5644.05,W Broadway & W Houston St,Manhattan,36061004900,40.726378,-74.000472,50.0,35349,96.582,0.839,12.57,0.727,98.004,93.0,1.05,1.93,146967.0,7.6,0.7043103448275863,11190.5,275.8,5.0,Spring St,High,Low
5653.12,Spring St & Hudson St,Manhattan,36061003700,40.72583996792375,-74.0076532959938,63.0,62634,175.445,0.824,12.48,0.682,188.202,142.66,1.32,2.78,250001.0,4.4,0.8019648397104446,5044.6,330.1,3.0,Houston St,High,Low
5656.03,N Henry St & Norman Ave,Brooklyn,36047058901,40.7277,-73.94395,29.0,16538,45.31,0.85,11.36,0.676,49.291,35.317,1.4,1.56,114659.0,11.6,0.499455930359086,4557.9,705.2,0.0,Nassau Av,Mid-High,Moderate
5659.05,E 10 St & Ave A,Manhattan,36061003200,40.72740794,-73.98142006,107.0,73689,201.888,0.85,11.11,0.652,192.759,224.798,0.86,1.89,101294.0,14.4,0.7768647281921618,21802.4,394.6,1.0,1 Av,Mid-High,Moderate
5659.11,E 11 St & Ave B,Manhattan,36061003400,40.72746420692392,-73.97950418293476,66.0,55846,153.846,0.899,9.11,0.548,154.317,152.673,1.01,2.33,121413.0,17.2,0.7748478701825557,24610.5,427.2,1.0,1 Av,Mid-High,Elevated
5666.04,Meserole Ave & Manhattan Ave,Brooklyn,36047056100,40.72708584,-73.95299117,28.0,45332,124.197,0.874,10.63,0.682,121.291,131.49,0.92,4.44,151875.0,6.1,0.6428165814877911,5202.1,308.4,2.0,Nassau Av,High,Low
5666.11,Norman Ave & Leonard St,Brooklyn,36047057300,40.725819,-73.950815,31.0,40183,116.811,0.855,10.97,0.699,112.496,127.643,0.88,3.77,150885.0,7.1,0.491103202846975,8257.8,137.3,1.0,Nassau Av,High,Low
5669.1,St Marks Pl & 2 Ave,Manhattan,36061003800,40.7284186,-73.98713956,73.0,944,9.255,0.892,10.11,0.615,8.973,10.0,0.9,0.13,78220.0,17.7,0.9075592994901353,22290.9,377.8,1.0,Astor Pl,Mid-Low,Elevated
5669.10,St Marks Pl & 2 Ave,Manhattan,36061003800,40.7284186,-73.98713956,73.0,68491,187.647,0.864,10.71,0.66,186.793,189.788,0.98,2.57,78220.0,17.7,0.9075592994901353,22290.9,377.8,1.0,Astor Pl,Mid-Low,Elevated
5669.12,E 6 St & 2 Ave,Manhattan,36061003800,40.727378693232225,-73.98840844631195,69.0,49151,134.292,0.855,10.47,0.663,130.645,143.481,0.91,1.95,78220.0,17.7,0.9075592994901353,22290.9,372.6,3.0,Astor Pl,Mid-Low,Elevated
5676.04,Calyer St & West St,Brooklyn,36047056100,40.72693,-73.95863,35.0,47920,144.337,0.853,9.95,0.749,139.697,156.085,0.9,4.12,151875.0,6.1,0.6428165814877911,5202.1,604.9,0.0,Greenpoint Av,High,Low
5679.05,Mercer St & Bleecker St,Manhattan,36061005501,40.72706363348306,-73.99662137031554,67.0,69078,189.255,0.867,10.33,0.668,201.387,158.808,1.27,2.82,214306.0,11.8,0.6571714142928535,16079.1,199.6,4.0,Broadway-Lafayette St,High,Moderate
5679.08,Bleecker St & Crosby St,Manhattan,36061005502,40.72615604980408,-73.99510189890862,63.0,93996,256.82,0.85,10.9,0.739,269.214,225.596,1.19,4.08,179844.0,9.5,0.7233848953594176,9516.3,45.9,4.0,Bleecker St,High,Moderate
5687.04,MacDougal St & Prince St,Manhattan,36061003700,40.72710258,-74.00297088,47.0,74530,204.192,0.838,12.49,0.717,206.397,198.583,1.04,4.34,250001.0,4.4,0.8019648397104446,5044.6,116.9,2.0,Spring St,High,Low
5687.11,King St & Varick St,Manhattan,36061003700,40.72789701409023,-74.00536268949507,36.0,49454,135.49,0.84,12.14,0.687,149.739,99.731,1.5,3.76,250001.0,4.4,0.8019648397104446,5044.6,39.4,2.0,Houston St,High,Low
5688.02,64 St & 53 Dr,Queens,36081051500,40.72897,-73.90115,19.0,1522,4.386,0.839,14.95,0.87,4.444,4.237,1.05,0.23,102833.0,4.7,0.1795302013422818,5312.8,1858.9,0.0,61 St-Woodside,Mid-High,Low
5696.03,Pier 40 - Hudson River Park,Manhattan,36061003700,40.7277140777778,-74.01129573583603,23.0,72704,199.189,0.739,15.01,0.574,195.023,209.644,0.93,8.66,250001.0,4.4,0.8019648397104446,5044.6,503.1,0.0,Houston St,High,Low
5703.13,Ave A & E 11 St,Manhattan,36061003400,40.72854745023944,-73.98175925016403,69.0,66760,182.904,0.862,9.83,0.658,179.08,192.5,0.93,2.65,121413.0,17.2,0.7748478701825557,24610.5,267.7,1.0,1 Av,Mid-High,Elevated
5709.04,Lorimer St & Calyer St,Brooklyn,36047056100,40.72795,-73.95414,20.0,23448,72.37,0.882,10.45,0.679,72.336,72.457,1.0,3.62,151875.0,6.1,0.6428165814877911,5202.1,379.2,2.0,Greenpoint Av,High,Low
5712.03,Cooper Square & Astor Pl,Manhattan,36061004200,40.72951496224949,-73.99075269699097,87.0,82848,226.981,0.873,9.59,0.605,241.939,189.442,1.28,2.61,131083.0,16.5,0.8302532511978097,17074.3,65.6,2.0,Astor Pl,Mid-High,Elevated
5712.12,E 5 St & Cooper Sq,Manhattan,36061003800,40.72769,-73.990993,50.0,56422,154.581,0.864,9.82,0.661,159.123,143.183,1.11,3.09,78220.0,17.7,0.9075592994901353,22290.9,262.9,4.0,Astor Pl,Mid-Low,Elevated
5721.01,Sullivan St & Washington Sq,Manhattan,36061006500,40.73047747,-73.99906065,57.0,64020,175.879,0.816,11.87,0.663,172.333,184.864,0.93,3.09,133781.0,5.8,0.9224194608809994,15124.8,239.6,3.0,W 4 St-Wash Sq,Mid-High,Low
5721.07,Thompson St & Bleecker St,Manhattan,36061006500,40.72840059450829,-73.99968780577183,61.0,66001,181.321,0.827,11.75,0.691,171.019,207.077,0.83,2.97,133781.0,5.8,0.9224194608809994,15124.8,418.3,6.0,Spring St,Mid-High,Low
5721.14,LaGuardia Pl & W 3 St,Manhattan,36061006500,40.72917025,-73.99810231,51.0,63766,174.701,0.851,10.97,0.673,177.954,166.538,1.07,3.43,133781.0,5.8,0.9224194608809994,15124.8,405.9,5.0,W 4 St-Wash Sq,Mid-High,Low
5730.08,Greenwich St & W Houston St,Manhattan,36061003700,40.728846,-74.008591,80.0,69191,189.564,0.827,13.04,0.686,216.678,121.519,1.78,2.37,250001.0,4.4,0.8019648397104446,5044.6,279.6,1.0,Houston St,High,Low
5736.09,E 14 St & Ave B,Manhattan,36061004400,40.72938685,-73.97772429,43.0,46651,147.164,0.893,9.97,0.608,145.401,151.611,0.96,3.42,153280.0,9.4,0.743192086945903,19972.6,372.2,1.0,1 Av,High,Moderate
5746.02,E 10 St & 2 Ave,Manhattan,36061004001,40.72970805644994,-73.9865979552269,41.0,65839,212.384,0.849,10.36,0.657,205.437,229.909,0.89,5.18,150661.0,10.8,0.9142550911039656,20339.6,351.6,3.0,3 Av,High,Moderate
5746.14,E 11 St & 1 Ave,Manhattan,36061004001,40.72953837,-73.98426726,61.0,73122,199.787,0.871,10.1,0.633,191.427,220.846,0.87,3.28,150661.0,10.8,0.9142550911039656,20339.6,272.4,2.0,1 Av,High,Moderate
5752.07,Milton St & Franklin St,Brooklyn,36047056500,40.72906,-73.95779,7.0,44334,121.463,0.838,12.37,0.769,115.379,136.731,0.84,17.35,115329.0,4.7,0.7017543859649122,7904.6,379.7,1.0,Greenpoint Av,Mid-High,Low
5752.09,Greenpoint Ave & West St,Brooklyn,36047056500,40.729803,-73.959099,35.0,47567,130.321,0.838,12.73,0.772,123.916,146.394,0.85,3.72,115329.0,4.7,0.7017543859649122,7904.6,428.0,1.0,Greenpoint Av,Mid-High,Low
5755.01,Washington Pl & Broadway,Manhattan,36061005700,40.72903917,-73.99404649,27.0,44734,122.559,0.858,10.41,0.637,134.23,93.269,1.44,4.54,201116.0,8.3,0.6081180811808118,12540.8,186.6,4.0,8 St-NYU,High,Low
5755.14,University Pl & E 8 St,Manhattan,36061005900,40.73143724085228,-73.99490341544151,79.0,65129,178.926,0.851,9.92,0.632,191.004,148.32,1.29,2.26,181375.0,6.2,0.6690466190676186,20494.9,227.9,4.0,8 St-NYU,High,Low
5755.15,Washington Pl & Greene St,Manhattan,36061005900,40.72980619180496,-73.99546380915461,46.0,45129,123.981,0.857,9.97,0.642,142.219,78.385,1.81,2.7,181375.0,6.2,0.6690466190676186,20494.9,245.8,3.0,8 St-NYU,High,Low
5763.03,Carmine St & 6 Ave,Manhattan,36061006700,40.73038599,-74.00214988,63.0,105436,288.866,0.828,11.62,0.688,276.215,320.615,0.86,4.59,131304.0,6.3,0.899615137908916,18506.3,258.0,5.0,W 4 St-Wash Sq,Mid-High,Low
5764.02,65 Pl & 53 Ave,Queens,36081051500,40.73145,-73.90022,19.0,3623,9.981,0.734,11.92,0.916,10.319,9.126,1.13,0.53,102833.0,4.7,0.1795302013422818,5312.8,1593.8,0.0,61 St-Woodside,Mid-High,Low
5769.06,Ave C & E 16 St,Manhattan,36061004400,40.72984830346529,-73.97455215454102,48.0,30970,84.849,0.897,10.65,0.594,86.245,81.346,1.06,1.77,153280.0,9.4,0.743192086945903,19972.6,608.7,0.0,1 Av,High,Moderate
5772.05,Morton St & Greenwich St,Manhattan,36061006900,40.731135726910246,-74.00815155572697,56.0,53485,146.534,0.845,11.26,0.679,164.835,100.606,1.64,2.62,238563.0,3.6,0.7038556193601313,5528.7,397.4,1.0,Houston St,High,Low
5779.08,1 Ave & E 16 St,Manhattan,36061004400,40.73221853,-73.98165557,54.0,70511,193.181,0.892,9.13,0.583,195.149,188.24,1.04,3.58,153280.0,9.4,0.743192086945903,19972.6,140.7,2.0,1 Av,High,Moderate
5779.09,E 13 St & Ave A,Manhattan,36061003400,40.72966729392978,-73.98067966103554,90.0,45249,123.97,0.891,9.64,0.554,122.655,127.269,0.96,1.38,121413.0,17.2,0.7748478701825557,24610.5,163.8,1.0,1 Av,Mid-High,Elevated
5779.1,E 14 St & 1 Ave,Manhattan,36061004001,40.73139303364151,-73.98286700248718,34.0,1065,10.545,0.873,9.46,0.614,10.137,11.607,0.87,0.31,150661.0,10.8,0.9142550911039656,20339.6,115.3,2.0,1 Av,High,Moderate
5779.10,E 14 St & 1 Ave,Manhattan,36061004001,40.73139303364151,-73.98286700248718,34.0,57780,166.994,0.859,9.87,0.596,160.375,183.745,0.87,4.91,150661.0,10.8,0.9142550911039656,20339.6,115.3,2.0,1 Av,High,Moderate
5779.11,Ave A & E 14 St,Manhattan,36061003400,40.73031071000895,-73.98047178983688,17.0,118553,335.844,0.894,7.96,0.566,331.49,346.86,0.96,19.76,121413.0,17.2,0.7748478701825557,24610.5,120.8,1.0,1 Av,Mid-High,Elevated
5785.05,Greenpoint Ave & Manhattan Ave,Brooklyn,36047057500,40.73026,-73.95394,27.0,51036,140.983,0.861,11.2,0.753,140.062,143.301,0.98,5.22,128804.0,10.5,0.6432337434094904,12546.5,128.8,1.0,Greenpoint Av,Mid-High,Moderate
5785.1,Kent St & McGuinness Blvd,Brooklyn,36047057901,40.73124,-73.95161,20.0,179,2.266,0.845,10.05,0.67,2.224,2.381,0.93,0.11,141754.0,22.5,0.594059405940594,2465.1,239.5,1.0,Greenpoint Av,High,Elevated
5785.10,Kent St & McGuinness Blvd,Brooklyn,36047057901,40.73124,-73.95161,20.0,13232,36.252,0.887,12.06,0.709,35.774,37.452,0.96,1.81,141754.0,22.5,0.594059405940594,2465.1,239.5,1.0,Greenpoint Av,High,Elevated
5788.12,E 12 St & 3 Ave,Manhattan,36061004200,40.73223272,-73.98889957,70.0,46798,129.276,0.864,9.29,0.606,134.272,116.366,1.15,1.85,131083.0,16.5,0.8302532511978097,17074.3,243.9,6.0,3 Av,Mid-High,Elevated
5788.13,Lafayette St & E 8 St,Manhattan,36061005700,40.73020660529954,-73.99102628231049,105.0,146999,402.737,0.887,10.18,0.608,416.444,368.337,1.13,3.84,201116.0,8.3,0.6081180811808118,12540.8,17.4,2.0,Astor Pl,High,Low
5788.15,4 Ave & E 12 St,Manhattan,36061006100,40.732647,-73.99011,39.0,73911,203.052,0.87,10.26,0.609,207.615,191.333,1.09,5.21,179167.0,6.9,0.6359530261969286,15572.0,225.7,6.0,14 St-Union Sq,High,Low
5788.16,E 11 St & 3 Ave,Manhattan,36061004002,40.73127,-73.98849,80.0,56864,155.792,0.826,10.21,0.648,152.874,163.214,0.94,1.95,196833.0,18.7,0.95625,22173.5,256.0,5.0,Astor Pl,High,Elevated
5794.05,India St Pier,Brooklyn,36047056302,40.731734785883454,-73.9612390102593,54.0,39320,107.726,0.876,10.63,0.707,108.307,106.269,1.02,1.99,76351.0,9.9,0.810320781032078,7516.8,573.7,0.0,Greenpoint Av,Mid-Low,Moderate
5797.01,MacDougal St & Washington Sq,Manhattan,36061006300,40.73226398,-73.99852205,33.0,41913,115.146,0.832,11.96,0.667,115.238,114.913,1.0,3.49,173995.0,10.6,0.7965166908563135,19333.5,166.4,3.0,W 4 St-Wash Sq,High,Moderate
5805.05,Barrow St & Hudson St,Manhattan,36061006900,40.73172428,-74.00674436,45.0,49367,135.624,0.868,11.64,0.672,140.662,123.029,1.14,3.01,238563.0,3.6,0.7038556193601313,5528.7,374.5,2.0,Christopher St-Stonewall,High,Low
5805.07,7 Ave S & Bleecker St,Manhattan,36061006700,40.73213896287381,-74.00363802909851,87.0,79062,216.608,0.814,12.31,0.717,203.038,250.663,0.81,2.49,131304.0,6.3,0.899615137908916,18506.3,155.4,4.0,Christopher St-Stonewall,Mid-High,Low
5806.01,53 Ave & 62 St,Queens,36081051500,40.73169,-73.90159,19.0,2335,6.415,0.8,12.01,0.782,7.181,4.5,1.6,0.34,102833.0,4.7,0.1795302013422818,5312.8,1554.5,0.0,61 St-Woodside,Mid-High,Low
5820.08,E 13 St & 2 Ave,Manhattan,36061004001,40.73153937464073,-73.9853024482727,54.0,80513,220.584,0.853,10.47,0.642,210.356,246.25,0.85,4.08,150661.0,10.8,0.9142550911039656,20339.6,161.2,2.0,3 Av,High,Moderate
5826.02,India St & Manhattan Ave,Brooklyn,36047056301,40.73232194,-73.9550858,50.0,49975,137.294,0.867,11.09,0.714,133.663,146.495,0.91,2.75,133636.0,13.3,0.5722543352601156,13492.0,120.5,1.0,Greenpoint Av,Mid-High,Moderate
5838.09,Washington Pl & 6 Ave,Manhattan,36061006500,40.73224119,-74.00026394,76.0,56703,156.638,0.831,11.3,0.662,148.304,177.882,0.83,2.06,133781.0,5.8,0.9224194608809994,15124.8,22.2,3.0,W 4 St-Wash Sq,Mid-High,Low
