start_station_id,matched_station_name,GEOID,latitude,longitude,capacity,total_rides_2025,avg_daily_rides,median_daily_rides,avg_member_rides,avg_casual_rides,avg_member_share,active_days,avg_rides_per_active_day,median_household_income,poverty_rate,no_vehicle_share,households_per_sqkm,nearest_subway_dist_m,subway_count_500m,nearest_subway_name,rides_per_dock,stations_in_tract,income_band,poverty_band,no_vehicle_band,total_households,households_no_vehicle,borough,avg_weekday_rides,avg_weekday_member_share,avg_weekend_rides,avg_weekend_member_share,weekday_weekend_ratio
6297.07,8 Ave & W 27 St,36061009700,40.747968,-73.996637,33.0,49951,136.478,135.5,118.691,17.787,0.876,366,136.5,71537.0,17.2,0.7814519194222729,15214.0,258.0,3.0,23 St,4.14,3,Mid-Low,Elevated,High,2631.0,2056.0,Manhattan,143.943,0.893,117.673,0.833,1.22
6297.08,W 25 St & 8 Ave,36061009100,40.74649996333341,-73.99732626293645,33.0,36157,99.06,100.0,88.767,10.293,0.898,365,99.1,160866.0,14.4,0.8395159168639832,21223.0,89.4,3.0,23 St,3.0,2,High,Moderate,Very High,3801.0,3191.0,Manhattan,105.157,0.914,83.76,0.86,1.26
6298.04,69 St & 38 Ave,36081026300,40.74694504524519,-73.89650255441666,24.0,2990,8.214,7.0,6.313,1.901,0.797,364,8.2,87232.0,13.6,0.5622337908187411,10165.4,69.5,4.0,69 St,0.34,2,Mid-High,Moderate,Moderate,2113.0,1188.0,Queens,8.138,0.807,8.404,0.771,0.97
6303.02,1 Ave & E 42 St,36061008800,40.7487575,-73.970127,62.0,30228,85.875,82.5,74.685,11.19,0.874,352,85.9,112782.0,10.0,0.8375388198757764,28740.9,580.1,0.0,Grand Central-42 St,1.39,3,Mid-High,Moderate,Very High,5152.0,4315.0,Manhattan,93.837,0.903,65.81,0.802,1.43
6304.04,98 St & 41 Ave,36081040901,40.74773,-73.86649,22.0,2258,7.012,7.0,5.096,1.916,0.756,322,7.0,83320.0,10.0,0.5078651685393258,6279.5,300.3,2.0,Junction Blvd,0.32,1,Mid-Low,Moderate,Low,445.0,226.0,Queens,6.957,0.775,7.152,0.707,0.97
6306.01,W 20 St & 10 Ave,36061008900,40.745686,-74.005141,49.0,50434,138.175,145.0,116.463,21.712,0.851,365,138.2,102260.0,13.5,0.7716482781678369,18064.0,598.6,0.0,23 St,2.82,4,Mid-High,Moderate,High,2991.0,2308.0,Manhattan,143.176,0.87,125.625,0.801,1.14
6306.06,W 22 St & 10 Ave,36061008900,40.74691959,-74.00451887,77.0,91126,249.66,257.0,215.134,34.526,0.873,365,249.7,102260.0,13.5,0.7716482781678369,18064.0,557.2,0.0,23 St,3.24,4,Mid-High,Moderate,High,2991.0,2308.0,Manhattan,255.651,0.888,234.625,0.834,1.09
6306.07,W 20 St & 11 Ave,36061009901,40.746745,-74.007756,73.0,34767,121.989,124.0,99.877,22.112,0.827,285,122.0,250001.0,2.3,0.7475822050290135,2643.4,823.7,0.0,23 St,1.67,2,High,Low,High,1034.0,773.0,Manhattan,132.659,0.857,94.65,0.748,1.4
6307.07,61 St & 39 Ave,36081025900,40.7471,-73.9028,30.0,14721,40.332,41.0,33.334,6.997,0.834,365,40.3,61289.0,8.1,0.5323166303558461,7356.2,164.2,2.0,61 St-Woodside,1.34,3,Mid-Low,Low,Low,1377.0,733.0,Queens,42.678,0.852,34.442,0.791,1.24
6310.06,27 St & Hunter St,36081001902,40.7485,-73.941275,33.0,29487,80.786,81.0,67.581,13.205,0.856,365,80.8,171458.0,10.2,0.6642138827569292,23427.3,248.5,6.0,Queensboro Plaza,2.45,1,High,Moderate,Moderate,4077.0,2708.0,Queens,77.77,0.876,88.356,0.807,0.88
6313.1,Lexington Ave & E 36 St,36061008000,40.7475739589548,-73.9788007736206,23.0,950,8.636,8.0,7.855,0.782,0.917,110,8.6,177105.0,6.6,0.8590106007067138,16393.8,322.0,3.0,33 St,0.38,6,High,Low,Very High,2830.0,2431.0,Manhattan,8.638,0.929,8.633,0.884,1.0
6313.10,Lexington Ave & E 36 St,36061008000,40.7475739589548,-73.9788007736206,23.0,55758,152.344,155.5,131.019,21.325,0.872,366,152.3,177105.0,6.6,0.8590106007067138,16393.8,322.0,3.0,33 St,6.62,6,High,Low,Very High,2830.0,2431.0,Manhattan,156.882,0.893,140.913,0.82,1.11
6314.02,Elmhurst Ave & Roosevelt Ave,36081027500,40.74864,-73.87619,22.0,6296,17.297,17.0,13.426,3.871,0.776,364,17.3,66971.0,24.2,0.5284796573875803,13145.6,44.0,1.0,90 St-Elmhurst Av,0.79,3,Mid-Low,Elevated,Low,2335.0,1234.0,Queens,18.477,0.803,14.346,0.711,1.29
6314.09,Benham St & Roosevelt Ave,36081046902,40.74841,-73.8751,24.0,1117,3.469,3.0,2.438,1.031,0.722,322,3.5,68353.0,19.5,0.6920222634508348,14053.5,127.5,2.0,90 St-Elmhurst Av,0.14,1,Mid-Low,Elevated,Moderate,1078.0,746.0,Queens,3.329,0.743,3.841,0.663,0.87
6316.05,39 Dr & 52 St,36081025100,40.74732,-73.91197,19.0,7439,20.381,20.0,18.608,1.773,0.92,365,20.4,90996.0,12.2,0.5637080867850098,10320.9,356.0,1.0,52 St,1.07,6,Mid-High,Moderate,Moderate,2535.0,1429.0,Queens,20.651,0.931,19.702,0.892,1.05
6319.01,45 Rd & 11 St,36081000702,40.74708586,-73.94977234,23.0,10301,28.222,28.0,24.71,3.512,0.891,365,28.2,132368.0,15.4,0.6327160493827161,6384.5,328.8,3.0,Court Sq-23 St,1.23,5,Mid-High,Moderate,Moderate,1944.0,1230.0,Queens,27.797,0.908,29.288,0.851,0.95
6319.03,44 Dr & 21 St,36081001903,40.748036,-73.946705,39.0,25827,71.942,74.0,61.694,10.248,0.87,359,71.9,172986.0,5.0,0.8610897927858787,2799.1,63.0,3.0,Court Sq-23 St,1.84,6,High,Low,Very High,1303.0,1122.0,Queens,72.849,0.892,69.624,0.816,1.05
6319.04,11 St & 44 Rd,36081001903,40.749207,-73.949373,27.0,11094,30.478,30.0,26.093,4.385,0.873,364,30.5,172986.0,5.0,0.8610897927858787,2799.1,321.9,2.0,Court Sq-23 St,1.13,6,High,Low,Very High,1303.0,1122.0,Queens,30.556,0.886,30.282,0.84,1.01
6319.07,45 Ave & 21 St,36081000702,40.74737075646803,-73.94777297973631,21.0,15126,41.441,42.0,37.151,4.29,0.9,365,41.4,132368.0,15.4,0.6327160493827161,6384.5,158.4,4.0,Court Sq-23 St,1.97,5,Mid-High,Moderate,Moderate,1944.0,1230.0,Queens,44.448,0.917,33.894,0.858,1.31
6322.01,E 33 St & 5 Ave,36061007400,40.74765947,-73.98490707,60.0,63797,176.723,181.0,145.726,30.997,0.831,361,176.7,215511.0,13.5,0.8626548672566372,16227.7,296.1,4.0,33 St,2.95,2,High,Moderate,Very High,2825.0,2437.0,Manhattan,192.131,0.864,137.598,0.747,1.4
6323.04,84 St & Roosevelt Ave,36081028100,40.74797,-73.88204,30.0,5597,15.547,15.0,11.558,3.989,0.756,360,15.5,86631.0,10.4,0.4328657314629258,14302.8,143.8,2.0,82 St-Jackson Hts,0.52,2,Mid-High,Moderate,Low,2495.0,1080.0,Queens,16.151,0.775,14.02,0.708,1.15
6323.11,Ithaca St & Baxter Ave,36081026901,40.74638,-73.88322,25.0,7682,21.047,20.0,16.981,4.066,0.817,365,21.0,58163.0,20.9,0.7233902759526938,13326.0,147.8,2.0,82 St-Jackson Hts,0.84,3,Low,Elevated,High,1522.0,1101.0,Queens,21.172,0.832,20.731,0.781,1.02
6329.06,47 Ave & 109 St,36081041500,40.74713,-73.85502,27.0,1073,3.495,3.0,2.267,1.228,0.721,307,3.5,63411.0,23.5,0.4129277566539924,7692.7,512.2,0.0,111 St,0.13,3,Mid-Low,Elevated,Low,1315.0,543.0,Queens,3.149,0.706,4.384,0.76,0.72
6331.01,W 31 St & 7 Ave,36061010100,40.749156,-73.9916,84.0,138344,377.989,378.0,318.396,59.593,0.842,366,378.0,108304.0,18.8,0.9230111206159112,6660.2,142.8,6.0,34 St-Penn Station,4.5,6,Mid-High,Elevated,Very High,1169.0,1079.0,Manhattan,419.099,0.87,274.423,0.771,1.53
6332.06,74 St & 37 Ave,36081028900,40.74908,-73.89172,30.0,16380,44.877,45.0,37.493,7.384,0.841,365,44.9,83870.0,9.0,0.5641025641025641,11974.3,249.7,3.0,74 St-Broadway,1.5,3,Mid-Low,Moderate,Moderate,2067.0,1166.0,Queens,48.613,0.851,35.5,0.817,1.37
6332.1,Broadway & 74 St,36081026700,40.74653,-73.89121,28.0,379,5.493,4.0,4.928,0.565,0.914,69,5.5,58274.0,12.8,0.719482619240097,11792.3,16.6,3.0,Jackson Hts-Roosevelt Av,0.2,4,Low,Moderate,High,2474.0,1780.0,Queens,4.882,0.916,7.222,0.911,0.68
6332.10,Broadway & 74 St,36081026700,40.74653,-73.89121,28.0,22400,70.219,69.0,58.868,11.351,0.852,319,70.2,58274.0,12.8,0.719482619240097,11792.3,16.6,3.0,Jackson Hts-Roosevelt Av,2.51,4,Low,Moderate,High,2474.0,1780.0,Queens,70.869,0.868,68.567,0.811,1.03
6337.09,103 St & 41 Ave,36081040501,40.74875,-73.86285,23.0,2334,7.03,7.0,4.636,2.395,0.662,332,7.0,102682.0,14.7,0.804,3498.7,124.6,1.0,103 St-Corona Plaza,0.31,1,Mid-High,Moderate,Very High,250.0,201.0,Queens,6.559,0.688,8.188,0.597,0.8
6339.06,W 25 St & 9 Ave,36061009300,40.747832605837715,-74.0005722643582,68.0,69637,190.786,193.0,170.984,19.803,0.903,365,190.8,122586.0,12.4,0.7549019607843137,30753.9,302.3,1.0,23 St,2.81,3,Mid-High,Moderate,High,5508.0,4158.0,Manhattan,198.874,0.915,170.49,0.875,1.17
6340.09,37 Ave & 63 St,36081026100,40.74893,-73.89981,23.0,3099,8.514,8.0,6.907,1.607,0.831,364,8.5,79419.0,6.1,0.6635852090032154,11227.1,140.8,3.0,65 St,0.37,3,Mid-Low,Low,Moderate,2488.0,1651.0,Queens,8.427,0.851,8.731,0.781,0.97
6346.07,Warren St & Roosevelt Ave,36081027301,40.74919,-73.87054,23.0,5892,16.142,16.0,12.06,4.082,0.765,365,16.1,69631.0,32.8,0.6948408342480791,9235.6,85.5,1.0,Junction Blvd,0.7,2,Mid-Low,High,High,911.0,633.0,Queens,17.126,0.772,13.673,0.746,1.25
6349.03,39 Ave & 56 St,36081025500,40.74838,-73.90699,18.0,3791,10.386,10.0,9.003,1.384,0.88,365,10.4,92260.0,6.8,0.4129554655870445,2263.5,455.4,1.0,61 St-Woodside,0.58,4,Mid-High,Low,Low,494.0,204.0,Queens,10.586,0.878,9.885,0.887,1.07
6352.01,44 Dr & Jackson Ave,36081001901,40.74718234,-73.9432635,34.0,38553,105.336,105.0,86.814,18.522,0.846,366,105.3,232109.0,2.5,0.7691561590688651,4514.0,84.7,5.0,Court Sq,3.1,3,High,Low,High,1031.0,793.0,Queens,101.328,0.866,115.433,0.794,0.88
6356.01,87 St & Roosevelt Ave,36081027900,40.74825,-73.87936,23.0,2574,7.071,7.0,5.261,1.81,0.761,364,7.1,81417.0,8.1,0.3394342762063227,13570.0,232.1,2.0,90 St-Elmhurst Av,0.31,3,Mid-Low,Low,Low,2404.0,816.0,Queens,7.215,0.772,6.709,0.734,1.08
6358.05,48 St & Barnett Ave,36081016900,40.750016404259334,-73.91540944576263,18.0,4001,11.022,10.0,9.749,1.273,0.887,363,11.0,89679.0,6.8,0.5533130236100533,11364.0,695.5,0.0,52 St,0.61,3,Mid-High,Low,Low,2626.0,1453.0,Queens,11.421,0.89,10.0,0.878,1.14
6361.03,9 St & 44 Rd,36081001903,40.74966,-73.9521,34.0,8043,22.096,21.0,17.832,4.264,0.828,364,22.1,172986.0,5.0,0.8610897927858787,2799.1,552.0,0.0,Court Sq-23 St,0.65,6,High,Low,Very High,1303.0,1122.0,Queens,21.751,0.861,22.971,0.745,0.95
6364.07,6 Ave & W 33 St,36061010100,40.74901271,-73.98848395,78.0,119739,336.346,346.0,281.213,55.132,0.837,356,336.3,108304.0,18.8,0.9230111206159112,6660.2,76.3,5.0,34 St-Herald Sq,4.31,6,Mid-High,Elevated,Very High,1169.0,1079.0,Manhattan,365.28,0.868,261.232,0.758,1.4
6364.1,6 Ave & W 34 St,36061010100,40.74964,-73.98805,66.0,1537,13.973,12.0,11.445,2.527,0.833,110,14.0,108304.0,18.8,0.9230111206159112,6660.2,11.7,4.0,34 St-Herald Sq,0.21,6,Mid-High,Elevated,Very High,1169.0,1079.0,Manhattan,14.013,0.874,13.871,0.727,1.01
6364.10,6 Ave & W 34 St,36061010100,40.74964,-73.98805,66.0,83936,256.685,261.0,200.388,56.297,0.792,327,256.7,108304.0,18.8,0.9230111206159112,6660.2,11.7,4.0,34 St-Herald Sq,3.89,6,Mid-High,Elevated,Very High,1169.0,1079.0,Manhattan,266.438,0.825,231.772,0.707,1.15
6365.1,79 St & 37 Ave,36081028500,40.74937,-73.88714,21.0,149,2.483,2.0,2.133,0.35,0.87,60,2.5,126991.0,8.4,0.6177676537585421,13883.3,346.9,3.0,82 St-Jackson Hts,0.12,4,Mid-High,Low,Moderate,2195.0,1356.0,Queens,2.543,0.854,2.286,0.923,1.11
6365.10,79 St & 37 Ave,36081028500,40.74937,-73.88714,21.0,8514,23.326,23.0,19.496,3.83,0.847,365,23.3,126991.0,8.4,0.6177676537585421,13883.3,346.9,3.0,82 St-Jackson Hts,1.11,4,Mid-High,Low,Moderate,2195.0,1356.0,Queens,24.13,0.853,21.308,0.832,1.13
6371.03,42 Ave & 108 St,36081040101,40.74944,-73.85792,20.0,1077,3.177,3.0,1.935,1.242,0.654,339,3.2,60338.0,15.8,0.574468085106383,7481.9,335.1,2.0,111 St,0.16,1,Mid-Low,Elevated,Moderate,658.0,378.0,Queens,2.996,0.66,3.61,0.64,0.83
6373.07,W 30 St & 8 Ave,36061010100,40.74964702898657,-73.99506707345266,66.0,51107,140.019,142.0,120.466,19.553,0.865,365,140.0,108304.0,18.8,0.9230111206159112,6660.2,306.1,4.0,28 St,2.12,6,Mid-High,Elevated,Very High,1169.0,1079.0,Manhattan,152.307,0.887,109.183,0.808,1.39
6374.05,71 St & 37 Ave,36081029100,40.7488,-73.89451,23.0,3063,8.461,8.0,7.199,1.262,0.859,362,8.5,53384.0,10.9,0.6054794520547945,9771.5,318.1,4.0,69 St,0.37,2,Low,Moderate,Moderate,2555.0,1547.0,Queens,8.309,0.87,8.845,0.833,0.94
6379.03,1 Ave & E 44 St,36061008800,40.75001986,-73.96905301,87.0,30287,85.799,82.0,73.918,11.881,0.852,353,85.8,112782.0,10.0,0.8375388198757764,28740.9,609.2,0.0,Grand Central-42 St,0.99,3,Mid-High,Moderate,Very High,5152.0,4315.0,Manhattan,102.185,0.884,43.758,0.769,2.34
6380.1,39 Ave & 99 St,36081040902,40.74962,-73.86677,21.0,45,1.324,1.0,0.971,0.353,0.711,34,1.3,84091.0,9.5,0.5897435897435898,9558.4,238.2,2.0,Junction Blvd,0.06,3,Mid-Low,Moderate,Moderate,780.0,460.0,Queens,1.37,0.747,1.143,0.571,1.2
6380.10,39 Ave & 99 St,36081040902,40.74962,-73.86677,21.0,2716,7.565,7.0,5.245,2.32,0.711,359,7.6,84091.0,9.5,0.5897435897435898,9558.4,238.2,2.0,Junction Blvd,0.36,3,Mid-Low,Moderate,Moderate,780.0,460.0,Queens,8.054,0.722,6.3,0.682,1.28
6382.05,W 26 St & 10 Ave,36061009902,40.749717753,-74.002950346,51.0,53027,144.883,136.5,126.128,18.754,0.871,366,144.9,162845.0,9.2,0.8159031979256698,12309.1,592.2,0.0,23 St,2.84,2,High,Moderate,Very High,2314.0,1888.0,Manhattan,164.065,0.89,96.558,0.821,1.7
6383.06,60 St & 37 Ave,36081025900,40.74952,-73.90265,19.0,3054,8.483,8.0,7.481,1.003,0.888,360,8.5,61289.0,8.1,0.5323166303558461,7356.2,353.9,3.0,65 St,0.45,3,Mid-Low,Low,Low,1377.0,733.0,Queens,8.78,0.902,7.723,0.85,1.14
6389.09,E 39 St & Lexington Ave,36061008000,40.749498546025194,-73.97729203113158,63.0,77373,211.981,208.0,181.43,30.551,0.856,365,212.0,177105.0,6.6,0.8590106007067138,16393.8,239.3,3.0,Grand Central-42 St,3.36,6,High,Low,Very High,2830.0,2431.0,Manhattan,238.69,0.887,144.952,0.777,1.65
6390.05,93 St & Roosevelt Ave,36081027301,40.74888,-73.87368,24.0,1326,4.093,3.0,2.735,1.358,0.694,324,4.1,69631.0,32.8,0.6948408342480791,9235.6,252.6,2.0,90 St-Elmhurst Av,0.17,2,Mid-Low,High,High,911.0,633.0,Queens,3.94,0.699,4.484,0.682,0.88
6392.02,39 Ave & 54 St,36081025500,40.74891,-73.90899,19.0,2351,6.549,6.0,5.454,1.095,0.833,359,6.5,92260.0,6.8,0.4129554655870445,2263.5,508.5,0.0,Northern Blvd,0.34,4,Mid-High,Low,Low,494.0,204.0,Queens,6.973,0.839,5.434,0.817,1.28
6395.01,21 St & 43 Ave,36081001903,40.75052534,-73.94594845,27.0,6912,18.989,18.0,15.912,3.077,0.85,364,19.0,172986.0,5.0,0.8610897927858787,2799.1,298.0,6.0,Court Sq-23 St,0.7,6,High,Low,Very High,1303.0,1122.0,Queens,19.54,0.877,17.592,0.782,1.11
6398.06,W 37 St & 5 Ave,36061008400,40.75038009,-73.98338988,60.0,50175,137.466,136.0,114.279,23.186,0.831,365,137.5,231546.0,8.1,0.8378109452736319,5807.0,380.6,6.0,34 St-Herald Sq,2.29,1,High,Low,Very High,1005.0,842.0,Manhattan,157.716,0.86,86.644,0.761,1.82
6398.08,E 35 St & Madison Ave,36061008200,40.74848023448579,-73.98255586624146,50.0,45193,124.157,121.0,105.412,18.745,0.856,364,124.2,162143.0,5.8,0.9042871385842473,11635.7,269.8,3.0,33 St,2.48,3,High,Low,Very High,2006.0,1814.0,Manhattan,137.674,0.885,89.903,0.781,1.53
6399.06,86 St & 37 Ave,36081027900,40.75,-73.88062,22.0,5681,15.564,16.0,12.252,3.312,0.8,365,15.6,81417.0,8.1,0.3394342762063227,13570.0,367.4,2.0,82 St-Jackson Hts,0.71,3,Mid-Low,Low,Low,2404.0,816.0,Queens,15.824,0.812,14.913,0.771,1.06
6401.01,43 St & 37 Ave,36081017102,40.750181,-73.919998,21.0,2559,7.108,6.0,6.092,1.017,0.869,360,7.1,184083.0,6.4,0.2914285714285714,429.7,747.4,0.0,Steinway St,0.34,3,High,Low,Low,175.0,51.0,Queens,7.004,0.88,7.365,0.844,0.95
6401.03,39 Ave & 45 St,36081016900,40.74947822183477,-73.91826465725897,19.0,7290,19.973,19.0,17.964,2.008,0.908,365,20.0,89679.0,6.8,0.5533130236100533,11364.0,705.8,0.0,46 St-Bliss St,1.05,3,Mid-High,Low,Low,2626.0,1453.0,Queens,20.847,0.916,17.779,0.889,1.17
6405.03,43 Ave & 111 St,36081039901,40.74955,-73.85464,19.0,1200,3.896,3.0,2.409,1.487,0.649,308,3.9,118319.0,17.0,0.4282982791586998,4931.1,249.4,1.0,111 St,0.21,2,Mid-High,Elevated,Low,523.0,224.0,Queens,3.444,0.692,4.926,0.55,0.7
6408.08,75 St & 35 Ave,36081028700,40.75091,-73.89111,25.0,7226,19.797,20.0,16.652,3.145,0.851,365,19.8,83108.0,23.0,0.5684385382059801,15386.6,452.3,2.0,74 St-Broadway,0.79,2,Mid-Low,Elevated,Moderate,3010.0,1711.0,Queens,20.33,0.863,18.462,0.819,1.1
6414.07,Roosevelt Ave & 104 St,36081040301,40.74984,-73.86156,24.0,4159,12.415,12.0,8.367,4.048,0.691,335,12.4,37018.0,21.9,0.659477866061294,9941.7,96.1,1.0,103 St-Corona Plaza,0.52,1,Low,Elevated,Moderate,881.0,581.0,Queens,12.368,0.703,12.531,0.663,0.99
6416.06,W 29 St & 9 Ave,36061009700,40.7500727,-73.99839279,43.0,53039,145.312,143.0,127.027,18.285,0.877,365,145.3,71537.0,17.2,0.7814519194222729,15214.0,464.3,2.0,23 St,3.38,3,Mid-Low,Elevated,High,2631.0,2056.0,Manhattan,161.103,0.895,105.683,0.832,1.52
6417.04,65 St & 35 Ave,36081029300,40.75053,-73.8977,25.0,1132,3.369,3.0,2.717,0.652,0.835,336,3.4,70556.0,5.6,0.4468599033816425,2735.6,114.8,2.0,65 St,0.13,3,Mid-Low,Low,Low,414.0,185.0,Queens,3.279,0.828,3.594,0.851,0.91
6417.11,65 St & Broadway,36081029300,40.7493722738996,-73.89738768339157,18.0,3213,8.827,8.0,7.258,1.569,0.846,364,8.8,70556.0,5.6,0.4468599033816425,2735.6,95.6,2.0,65 St,0.49,3,Mid-Low,Low,Low,414.0,185.0,Queens,9.169,0.859,7.961,0.812,1.15
6422.08,E 43 St & 2 Ave,36061008800,40.75022392,-73.97121414,52.0,38340,105.62,103.0,90.419,15.201,0.858,363,105.6,112782.0,10.0,0.8375388198757764,28740.9,428.2,1.0,Grand Central-42 St,2.03,3,Mid-High,Moderate,Very High,5152.0,4315.0,Manhattan,117.042,0.884,76.392,0.794,1.53
6422.09,E 44 St & 2 Ave,36061009000,40.75118387463277,-73.97138714790344,39.0,36119,102.031,103.5,85.734,16.297,0.845,354,102.0,156381.0,8.7,0.8548689138576779,24453.9,393.0,2.0,Grand Central-42 St,2.62,5,High,Low,Very High,4272.0,3652.0,Manhattan,109.496,0.868,83.07,0.785,1.32
6423.03,99 St & 38 Ave,36081040902,40.75055,-73.86725,30.0,1462,4.189,4.0,2.659,1.53,0.638,349,4.2,84091.0,9.5,0.5897435897435898,9558.4,247.4,2.0,Junction Blvd,0.14,3,Mid-Low,Moderate,Moderate,780.0,460.0,Queens,4.327,0.673,3.851,0.554,1.12
6425.04,11 Ave & W 27 St,36061009902,40.751396,-74.005226,45.0,79175,216.325,207.5,177.847,38.478,0.839,366,216.3,162845.0,9.2,0.8159031979256698,12309.1,571.7,0.0,34 St-Hudson Yards,4.81,2,High,Moderate,Very High,2314.0,1888.0,Manhattan,227.355,0.857,188.538,0.793,1.21
6426.05,57 St & 37 Ave,36081025700,40.75048,-73.90513,22.0,1495,4.517,4.0,3.514,1.003,0.768,331,4.5,95139.0,14.6,0.4285714285714285,3951.2,277.4,1.0,Northern Blvd,0.21,1,Mid-High,Moderate,Low,595.0,255.0,Queens,4.711,0.777,3.989,0.745,1.18
6429.01,Queens Plaza North & Crescent St,36081003301,40.75110165,-73.94073717,44.0,49731,138.142,141.0,115.578,22.564,0.854,360,138.1,152056.0,11.4,0.7377682403433476,12206.0,73.3,4.0,Queensboro Plaza,3.14,2,High,Moderate,High,2330.0,1719.0,Queens,134.957,0.877,146.196,0.796,0.92
6432.08,Park Ave & E 41 St,36061008000,40.751581,-73.97791,109.0,48513,132.912,116.0,113.863,19.049,0.844,365,132.9,177105.0,6.6,0.8590106007067138,16393.8,92.0,4.0,Grand Central-42 St,1.22,6,High,Low,Very High,2830.0,2431.0,Manhattan,159.874,0.892,65.25,0.724,2.45
6432.09,Park Ave & E 42 St,36061008000,40.751873,-73.977706,83.0,107719,295.121,283.0,245.23,49.89,0.82,365,295.1,177105.0,6.6,0.8590106007067138,16393.8,73.1,4.0,Grand Central-42 St,3.56,6,High,Low,Very High,2830.0,2431.0,Manhattan,339.609,0.864,183.471,0.71,1.85
6432.11,E 40 St & Park Ave,36061008000,40.750756,-73.978326,123.0,60131,164.742,153.0,138.444,26.299,0.851,365,164.7,177105.0,6.6,0.8590106007067138,16393.8,168.4,4.0,Grand Central-42 St,1.34,6,High,Low,Very High,2830.0,2431.0,Manhattan,186.808,0.89,109.365,0.755,1.71
6432.15,Park Ave & E 40 St,36061008200,40.75112,-73.97851,72.0,15814,94.131,94.0,80.607,13.524,0.836,168,94.1,162143.0,5.8,0.9042871385842473,11635.7,157.9,4.0,Grand Central-42 St,1.31,3,High,Low,Very High,2006.0,1814.0,Manhattan,116.375,0.879,38.521,0.727,3.02
6433.01,92 St & 37 Ave,36081027500,40.75085,-73.87509,19.0,2051,5.697,5.0,4.128,1.569,0.74,360,5.7,66971.0,24.2,0.5284796573875803,13145.6,300.3,1.0,90 St-Elmhurst Av,0.3,3,Mid-Low,Elevated,Low,2335.0,1234.0,Queens,5.718,0.735,5.644,0.751,1.01
6435.02,48 St & 37 Ave,36081017102,40.751555,-73.915026,29.0,11145,30.534,30.0,26.748,3.786,0.884,365,30.5,184083.0,6.4,0.2914285714285714,429.7,547.8,0.0,46 St,1.05,3,High,Low,Low,175.0,51.0,Queens,28.073,0.887,36.712,0.877,0.76
6435.03,50 St & Barnett Ave,36081016900,40.750097682094825,-73.91349703073502,25.0,7689,21.066,20.0,17.918,3.148,0.859,365,21.1,89679.0,6.8,0.5533130236100533,11364.0,666.3,0.0,52 St,0.84,3,Mid-High,Low,Low,2626.0,1453.0,Queens,22.663,0.865,17.058,0.844,1.33
6438.04,11 St & 43 Ave,36081001903,40.75177,-73.94821,28.0,31,4.429,4.0,4.286,0.143,0.964,7,4.4,172986.0,5.0,0.8610897927858787,2799.1,474.4,1.0,Court Sq-23 St,0.16,6,High,Low,Very High,1303.0,1122.0,Queens,3.6,0.95,6.5,1.0,0.55
6438.05,11 St & 43 Ave,36081001903,40.75177,-73.94821,28.0,7506,20.908,19.0,17.362,3.546,0.858,359,20.9,172986.0,5.0,0.8610897927858787,2799.1,474.4,1.0,Court Sq-23 St,0.75,6,High,Low,Very High,1303.0,1122.0,Queens,20.728,0.884,21.363,0.794,0.97
6441.01,Broadway & W 36 St,36061010900,40.75097711,-73.98765428,3.0,26363,101.396,102.0,80.85,20.546,0.803,260,101.4,163542.0,28.4,0.9469026548672568,643.0,140.6,6.0,34 St-Herald Sq,33.8,5,High,High,Very High,113.0,107.0,Manhattan,111.978,0.842,74.797,0.708,1.5
6441.02,Broadway & W 37 St,36061010900,40.75172632,-73.98753523,57.0,21329,60.766,53.0,49.789,10.977,0.815,351,60.8,163542.0,28.4,0.9469026548672568,643.0,224.5,9.0,34 St-Herald Sq,1.07,5,High,High,Very High,113.0,107.0,Manhattan,69.888,0.854,38.5,0.718,1.82
6441.06,W 37 St & Broadway,36061010900,40.75227093837409,-73.98770570755005,84.0,22106,61.066,53.5,50.666,10.401,0.825,362,61.1,163542.0,28.4,0.9469026548672568,643.0,278.8,9.0,Times Sq-42 St,0.73,5,High,High,Very High,113.0,107.0,Manhattan,72.605,0.863,32.442,0.731,2.24
6442.08,81 St & 35 Ave,36081028500,40.75179,-73.88568,25.0,6867,18.814,18.0,16.016,2.797,0.861,365,18.8,126991.0,8.4,0.6177676537585421,13883.3,488.8,1.0,82 St-Jackson Hts,0.75,4,Mid-High,Low,Moderate,2195.0,1356.0,Queens,19.284,0.873,17.635,0.831,1.09
6448.07,111 St & Roosevelt Ave,36081039901,40.75147,-73.8557,21.0,5618,15.519,15.0,11.439,4.08,0.753,362,15.5,118319.0,17.0,0.4282982791586998,4931.1,42.3,1.0,111 St,0.74,2,Mid-High,Elevated,Low,523.0,224.0,Queens,16.323,0.778,13.471,0.689,1.21
6450.05,8 Ave & W 31 St,36061010300,40.7505853470215,-73.9946848154068,97.0,114512,314.593,313.0,264.495,50.099,0.842,364,314.6,180200.0,3.7,0.9303638644918444,9136.3,218.4,3.0,34 St-Penn Station,3.24,3,High,Low,Very High,1594.0,1483.0,Manhattan,352.773,0.87,219.144,0.772,1.61
6450.12,8 Ave & W 33 St,36061010100,40.75156757136795,-73.99376901480953,96.0,72217,197.855,197.0,160.559,37.296,0.816,365,197.9,108304.0,18.8,0.9230111206159112,6660.2,86.1,3.0,34 St-Penn Station,2.06,6,Mid-High,Elevated,Very High,1169.0,1079.0,Manhattan,211.962,0.845,162.452,0.744,1.3
