station_id,station_name,latitude,longitude,capacity,GEOID,median_household_income,total_households,households_no_vehicle,poverty_rate,no_vehicle_share,households_per_sqkm,nearest_subway_name,nearest_subway_dist_m,subway_count_500m
e9575102-1081-4c30-8d15-ea95913579e2,Bergen St & Buffalo Ave,40.6747,-73.92512,21,36047030700,50049.0,2861,2026,27.9,0.7081440055924502,10717.0,Ralph Av,586.2,0
66de73fd-0aca-11e7-82f6-3863bb44ef7c,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,25,36047047700,179175.0,1887,1115,9.1,0.5908850026497086,8663.7,Graham Av,524.7,0
0fa27bd7-b182-4e7a-b5bb-90f4249cb368,34 Ave & 21 St,40.7628138,-73.9342862,23,36081004300,26814.0,1008,677,31.0,0.6716269841269841,5901.2,Broadway,747.5,0
c71cca54-17f6-42bc-ba94-3f5bd9c70197,Bridge St & Front St,40.70296934155272,-73.98469090461731,47,36047002100,250001.0,2800,1537,9.0,0.5489285714285714,5293.5,York St,246.4,1
f8c242cd-da59-4f0e-afd6-832bbdd7d328,W 211 St & 10 Ave,40.86709406268147,-73.9172950387001,20,36061029300,35987.0,2921,2392,35.8,0.8188976377952756,18596.1,Inwood-207 St,244.5,3
6fab98b7-b06a-49d8-a4d1-087ffce0ebcf,Boston Rd & Prospect Ave,40.833246,-73.896599,19,36005015100,31298.0,2117,1481,31.7,0.6995748700991969,10132.4,Freeman St,538.0,0
3f05490b-a3d8-4d15-bd25-0212555b5dff,Fort Hamilton Pkwy & E 5 St,40.649037,-73.97673,23,36047050001,124177.0,945,400,12.0,0.4232804232804232,6747.6,Fort Hamilton Pkwy,210.1,1
c2bb1874-bcb7-47c5-aa7d-05423b9087e8,Sterling Pl & New York Ave,40.67234,-73.94763,25,36047031702,115512.0,1553,1005,10.1,0.6471345782356729,11109.7,Nostrand Av,366.1,1
1828965172312150882,New York Ave & Snyder Ave,40.64868,-73.94635,22,36047085600,79107.0,1365,535,14.6,0.3919413919413919,8605.0,Church Av,363.1,2
b79c8433-9dd1-4d68-9156-7f2c2162bafe,35 St & 23 Ave,40.77301508291382,-73.91119033098221,28,36081011700,125550.0,1712,764,9.7,0.4462616822429907,8044.1,Astoria-Ditmars Blvd,235.7,1
66dd217d-0aca-11e7-82f6-3863bb44ef7c,Franklin St & Dupont St,40.73564,-73.95866,27,36047056302,76351.0,1434,1162,9.9,0.810320781032078,7516.8,Greenpoint Av,594.3,0
66ddec3e-0aca-11e7-82f6-3863bb44ef7c,14 St & 7 Ave,40.663779,-73.98396846,24,36047014901,166161.0,635,294,8.4,0.462992125984252,8469.7,7 Av,415.0,1
7f4753d7-8d58-48bd-a881-de5bff08b27d,72 St & 41 Ave,40.7448,-73.89377,26,36081026502,74643.0,420,246,6.0,0.5857142857142857,6013.7,69 St,279.2,3
2124425439157234232,68 St & 5 Ave,40.63416,-74.02058,14,36047012600,81477.0,892,415,18.8,0.4652466367713004,3779.9,Bay Ridge Av,252.5,1
66dde76a-0aca-11e7-82f6-3863bb44ef7c,E 98 St & Park Ave,40.78813,-73.95206,25,36061016800,38833.0,1864,1663,34.3,0.8921673819742489,9353.8,96 St,285.7,2
7a6fc75f-a605-4dd6-b567-b2bbbfb862f3,65 Pl & 53 Ave,40.73145,-73.90022,19,36081051500,102833.0,1192,214,4.7,0.1795302013422818,5312.8,61 St-Woodside,1593.8,0
3a89411a-0bc6-4ba3-bc56-fab950c8eba1,Central Ave & Flushing Ave,40.702831,-73.9333,21,36047042500,86316.0,1148,831,14.5,0.7238675958188153,6839.6,Morgan Av,369.5,1
1d3a8670-09b3-4127-b750-af5311e565f0,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544,19,36005017100,,0,0,,,0.0,174-175 Sts,382.8,1
162d5859-b735-4ff7-9613-01b21f22c1cd,Lafayette Ave & Ft Greene Pl,40.68700231292619,-73.97664964199066,36,36047003300,136217.0,2507,2179,9.6,0.8691663342640606,15232.3,Fulton St,108.3,6
6cd10426-b4e9-40e1-9b35-61f609190ac0,31 St & Hoyt Ave N,40.7711528,-73.9170074,35,36081012500,93309.0,637,321,7.7,0.5039246467817896,3906.8,Astoria Blvd,121.9,1
66de71af-0aca-11e7-82f6-3863bb44ef7c,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,39,36047003500,123417.0,1167,797,10.2,0.6829477292202228,8772.6,Atlantic Av-Barclays Ctr,81.4,6
77e31650-e86a-4b06-b2de-b92df2a7a7f5,34 Ave & Vernon Blvd,40.76535380385866,-73.93986314535141,30,36081003900,59988.0,519,170,19.7,0.327552986512524,3531.3,21 St-Queensbridge,1264.9,0
66db408f-0aca-11e7-82f6-3863bb44ef7c,Harrison St & Hudson St,40.71870987,-74.0090009,39,36061003900,202542.0,2699,1355,18.6,0.5020377917747314,8152.3,Franklin St,190.6,3
18eccc71-66be-4e4c-8335-095a9bf0df94,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,33,36061022200,84071.0,1571,1139,18.7,0.7250159134309357,8659.4,125 St,272.0,2
7779e057-b33e-46a7-8a1e-8c28bcd9a558,Thomas S. Boyland St & Macon St,40.68491,-73.91493,21,36047037300,71786.0,2012,1456,20.5,0.7236580516898609,11779.2,Halsey St,212.7,2
66db9e99-0aca-11e7-82f6-3863bb44ef7c,Stanton St & Mangin St,40.71782143,-73.97628939,19,36061001002,23796.0,2510,2049,47.7,0.8163346613545817,12570.0,Delancey St-Essex St,941.1,0
2121032386733337206,37 St & 13 Ave,40.64166,-73.98505,16,36047022600,86655.0,543,298,11.1,0.5488029465930019,3476.7,Church Av,524.9,0
dad39e68-53f5-47c2-87e2-b1cc0e34f90f,5 Ave & W 131 St,40.81014,-73.93973,20,36061020800,73197.0,2235,1659,23.5,0.7422818791946308,15043.8,135 St,463.0,1
19b61564-7629-41b4-80c8-1756135a5442,Cauldwell Ave & E 158 St,40.81989,-73.908351,19,36005007500,34259.0,2430,1851,43.3,0.7617283950617284,10675.6,Jackson Av,380.8,1
66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,28,36047056100,151875.0,1761,1132,6.1,0.6428165814877911,5202.1,Nassau Av,308.4,2
3134c2d4-b090-4eb8-ab44-6f9622098f72,W 148 St & Amsterdam Ave,40.827075,-73.945909,23,36061023100,69949.0,2724,2088,21.0,0.7665198237885462,14911.8,145 St,292.0,3
66db41bf-0aca-11e7-82f6-3863bb44ef7c,MacDougal St & Washington Sq,40.73226398,-73.99852205,33,36061006300,173995.0,3445,2744,10.6,0.7965166908563135,19333.5,W 4 St-Wash Sq,166.4,3
2138075988152462096,Ditmas Ave & McDonald Ave,40.63548,-73.97825,23,36047047800,60590.0,1205,697,26.6,0.5784232365145229,5447.0,Ditmas Av,71.4,1
61f2ffd4-159a-42b3-a4d9-3fdfc3349074,Halsey St & Evergreen Ave,40.68858,-73.91227,22,36047041300,110996.0,1449,871,19.8,0.601104209799862,8935.3,Halsey St,437.2,1
6fd61eee-d0ef-4580-9704-bd06b82bcb61,E 56 St & Madison Ave,40.761573,-73.972628,33,36061011202,211563.0,313,217,2.5,0.6932907348242812,4012.4,5 Av/53 St,268.8,5
1950648049868542106,Bainbridge Ave & E 193 St,40.86415477605928,-73.892452880543,27,36005039901,43503.0,1678,1125,20.3,0.6704410011918951,11064.7,Kingsbridge Rd,326.2,1
b713367c-3572-4225-b74a-9319ab537838,Sedgwick Ave & Hall of Fame Terrace,40.859532,-73.913303,19,36005024900,,0,0,,,0.0,207 St,731.9,0
66dced76-0aca-11e7-82f6-3863bb44ef7c,Broadway & Roebling St,40.70924826276157,-73.96063148975372,27,36047052500,70625.0,1418,974,20.1,0.68688293370945,11422.2,Marcy Av,261.7,1
66dc8a3d-0aca-11e7-82f6-3863bb44ef7c,Lexington Ave & E 24 St,40.74025878,-73.98409214,79,36061006800,128919.0,3276,2713,10.9,0.8281440781440782,18780.0,23 St-Baruch College,215.7,3
1096fc76-794e-4343-8eb0-0dd6c9a48266,E 201 St & Briggs Ave,40.87207,-73.88459,19,36005041300,60254.0,3199,2007,28.1,0.6273835573616755,18453.1,Bedford Park Blvd,250.9,2
3d68a3fd-91da-49e8-9cd5-69b333863789,Nagle Ave & Ellwood St,40.86012,-73.928489,21,36061028300,64803.0,3239,2161,16.5,0.6671812287743131,21437.1,Dyckman St,252.5,2
1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d,Eastern Pkwy & Franklin Ave (NE Corner),40.6707767,-73.9576801,42,36047021900,122589.0,1943,1367,10.0,0.7035512094698919,13213.9,Franklin Av-Medgar Evers College,39.5,3
66dbc420-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Grand St,40.71559509,-73.9870295,54,36061001401,103750.0,1799,1017,4.3,0.5653140633685381,19239.6,Delancey St-Essex St,304.4,3
1840504138040045682,Jackson Mill Rd & 93 St,40.75874,-73.87535,21,36081035300,104107.0,766,198,4.5,0.2584856396866841,4938.3,90 St-Elmhurst Av,1153.8,0
1960020234227886806,3 Ave & E 62 St,40.76313,-73.96527,51,36061011000,150164.0,3675,2983,1.6,0.8117006802721088,20819.6,Lexington Av/59 St,175.4,3
2137775326353803668,Ave C & McDonald Ave,40.6403436,-73.9791522,16,36047048600,65714.0,756,387,14.5,0.5119047619047619,4309.3,Church Av,413.5,2
66dbe571-0aca-11e7-82f6-3863bb44ef7c,W 4 St & 7 Ave S,40.73401143,-74.00293877,60,36061007300,175590.0,3552,2923,10.6,0.8229166666666666,21488.3,Christopher St-Stonewall,65.6,4
66dc7ba2-0aca-11e7-82f6-3863bb44ef7c,E 14 St & Ave B,40.72938685,-73.97772429,43,36061004400,153280.0,8189,6086,9.4,0.743192086945903,19972.6,1 Av,372.2,1
66de5005-0aca-11e7-82f6-3863bb44ef7c,7 St & 5 Ave,40.6704922,-73.98541675,27,36047013700,170600.0,1498,1004,5.0,0.6702269692923899,9826.0,4 Av-9 St,246.5,2
66dc10d1-0aca-11e7-82f6-3863bb44ef7c,E 7 St & Ave A,40.72621788,-73.98379855,45,36061003200,101294.0,4746,3687,14.4,0.7768647281921618,21802.4,1 Av,557.4,0
2546c9b9-5b1a-4e9f-a9cc-f8b986b79748,Broadway & W 192 St,40.857994,-73.932173,23,36061027900,68596.0,4302,3052,10.8,0.7094374709437471,23898.3,190 St,203.9,2
2171903608969565866,Jerome Ave & E Mosholu Pkwy N,40.88031,-73.88426,20,36005042100,52824.0,2290,1677,30.5,0.7323144104803494,9302.1,Mosholu Pkwy,70.6,1
2124381939991318658,73 St & Ridge Blvd,40.63349,-74.02976,16,36047006600,98158.0,1714,945,17.4,0.5513418903150525,11148.7,77 St,549.8,0
66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,Central Park W & W 72 St,40.77579376683666,-73.9762057363987,51,36061014300,,0,0,,,0.0,72 St,28.1,1
0b613329-b8c8-4b8c-ad40-79952aa41157,1 Ave & E 110 St,40.7923272,-73.9383,25,36061018000,50560.0,2966,2475,33.8,0.8344571813890762,13956.2,110 St,583.6,0
0f45bcf6-7028-4584-a51e-4129847dbebc,4 Ave & E 12 St,40.732647,-73.99011,39,36061006100,179167.0,2214,1408,6.9,0.6359530261969286,15572.0,14 St-Union Sq,225.7,6
912813fc-fde4-4430-8443-a4fa21477e7f,Broadway & W 165 St,40.839137,-73.941409,24,36061024500,51403.0,5442,4922,31.5,0.904446894524072,25661.3,168 St-Washington Hts,190.8,3
96e72113-3681-4d19-88bb-032e76720093,W 35 St & 8 Ave,40.752762088742045,-73.99280458705107,45,36061010900,163542.0,113,107,28.4,0.9469026548672568,643.0,34 St-Penn Station,72.3,2
1822663031356509142,Matthews Ct & Coney Island Ave,40.64235,-73.96951,21,36047152200,215602.0,1417,348,3.7,0.2455892731122089,3634.6,Beverley Rd,462.8,2
e35c42c6-8b73-4528-b08d-c94b75624b40,Bushwick Ave & Stagg St,40.709897,-73.94008,21,36047048500,130278.0,1046,645,25.2,0.6166347992351816,1798.7,Grand St,231.0,2
69f84045-48f9-4c6c-90d3-0503e5ed39e9,Prospect Pl & Underhill Ave,40.6769694,-73.96579,23,36047020500,164926.0,1586,791,3.4,0.4987389659520807,9930.4,Grand Army Plaza,483.4,1
66db6f2e-0aca-11e7-82f6-3863bb44ef7c,Canal St & Rutgers St,40.71427487,-73.98990025,45,36061000600,36893.0,5393,4405,34.7,0.8167995549786761,22432.9,East Broadway,66.4,2
90b141b9-c39f-4a26-a32d-08c7d1474d52,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,22,36005009301,50962.0,1912,1309,26.0,0.6846234309623431,3349.9,Hunts Point Av,527.0,0
66db447a-0aca-11e7-82f6-3863bb44ef7c,Broad St & Bridge St,40.70365182,-74.01167797,49,36061000900,250001.0,893,703,6.6,0.7872340425531915,2987.8,Whitehall St-South Ferry,127.5,8
66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,Rivington St & Chrystie St,40.72110063,-73.9919254,64,36061001800,76726.0,3170,2888,20.8,0.9110410094637224,14217.5,Bowery,190.9,6
75352ab4-8a31-4926-8b59-048a9e506452,Central Ave & Melrose St,40.70112,-73.93039,17,36047042500,86316.0,1148,831,14.5,0.7238675958188153,6839.6,Central Av,441.9,1
1f8f6714-42a7-45d5-86cd-a093c940b2c9,Grand Concourse & E 161 St,40.82713380423556,-73.9227358996868,27,36005019500,45661.0,2703,2245,39.7,0.8305586385497595,12295.1,161 St-Yankee Stadium,259.8,2
d89dc10f-9be3-45a5-9c3c-06c04c963436,Flushing Ave & Woodward Ave,40.71246,-73.91873,21,36081053901,91027.0,1625,778,11.9,0.4787692307692308,3701.5,Jefferson St,740.2,0
4d24ab76-2f4a-4004-9fc5-09c00c1d9aa4,5 Ave & 37 St,40.652657,-74.002356,30,36047008800,95707.0,1193,894,16.2,0.7493713327745181,6299.9,36 St,294.3,1
c2d549f8-f54c-4a0d-9ecd-6e6f79118279,Cooper Ave & 65 Pl,40.69953,-73.88873,23,36081062900,101097.0,1226,392,10.0,0.3197389885807504,6680.1,Fresh Pond Rd,954.3,0
19d17911-1e4a-41fa-b62b-719aa0a6182e,6 Ave & Walker St,40.7197920901383,-74.0052238852195,39,36061003300,250001.0,2660,1592,3.5,0.5984962406015037,7785.1,Canal St,114.7,7
837b7db3-55c6-4595-a497-834972631752,Stanhope St & Fairview Ave,40.70998,-73.91116,17,36081053902,,8,0,0.0,0.0,48.3,Seneca Av,852.8,0
8d650b03-920d-4d44-a48f-8d9a1a0ba264,W 190 St & Broadway,40.85648733523576,-73.93296986818314,21,36061027900,68596.0,4302,3052,10.8,0.7094374709437471,23898.3,190 St,299.7,2
cbf76774-1276-4cf8-9442-f00571f1451c,Clinton St & Tillary St,40.69623297129315,-73.99142056703568,34,36047000502,168013.0,1498,964,7.5,0.6435246995994659,15475.4,Clark St,196.2,5
c4e9905f-457b-4be0-a878-2aa53fa0b09b,Hart St & Wyckoff Ave,40.704876,-73.919911,24,36047044500,86717.0,1648,1000,14.6,0.6067961165048543,9709.0,DeKalb Av,172.4,2
c7604869-5b55-40cf-812e-fc97901bdf14,Kent Ave & Division Ave,40.706563674670925,-73.9683187007904,44,36047054300,,0,0,,,0.0,Marcy Av,912.4,0
eb217a2c-1dd0-4690-a34e-ecc1a708f883,4 Ave & Shore Road Dr,40.637033,-74.022141,20,36047012600,81477.0,892,415,18.8,0.4652466367713004,3779.9,Bay Ridge Av,252.3,1
ab5c5ee6-9c4e-4aaa-a14e-d236d3e01d9a,43 Ave & 42 St,40.74534682580983,-73.9219419658184,24,36081018102,83750.0,1799,1265,5.8,0.7031684269038355,18631.9,40 St-Lowery St,246.7,2
fd0e86e3-079d-40aa-8231-ec2cbdbd9e7f,34 St & 4 Ave,40.655278,-74.003101,23,36047008400,116100.0,1064,696,11.4,0.6541353383458647,4362.3,36 St,40.6,1
2177015593774932282,W 235 St & Independence Ave,40.88641,-73.9144,0,36005030900,117333.0,1442,365,3.1,0.2531206657420249,1055.8,238 St,1153.8,0
2177016792070807878,Riverdale Ave & W 254 St,40.90207,-73.90578,0,36005033700,125273.0,1049,136,5.0,0.1296472831267874,2472.5,Van Cortlandt Park-242 St,1548.8,0
9b7e3b8b-97ef-4038-820c-7cd1c1a34fc7,E 116 St & 2 Ave,40.796879,-73.937261,31,36061018800,27237.0,2520,2250,30.5,0.8928571428571429,16966.0,116 St,415.1,1
cc7b86cf-a2fb-4738-b967-de7b197dc930,Ave A & E 14 St,40.73031071000895,-73.98047178983688,17,36061003400,121413.0,3944,3056,17.2,0.7748478701825557,24610.5,1 Av,120.8,1
2171903733697659376,Steuben Ave & E 210 St,40.87985,-73.88083,20,36005041900,57079.0,2592,1796,17.1,0.6929012345679012,7953.2,Mosholu Pkwy,321.8,1
66dc79e6-0aca-11e7-82f6-3863bb44ef7c,W 46 St & 11 Ave,40.76341379,-73.99667444,3,36061012901,110917.0,4252,3635,7.8,0.8548918156161807,19400.8,42 St-Port Authority Bus Terminal,895.9,0
7f3aa940-18ef-4900-89dc-cdb05f693f31,Halsey St & Ralph Ave,40.68494,-73.92299,20,36047037700,71786.0,1912,906,19.8,0.4738493723849372,10052.5,Gates Av,525.0,0
66dd266a-0aca-11e7-82f6-3863bb44ef7c,44 Dr & Jackson Ave,40.74718234,-73.9432635,34,36081001901,232109.0,1031,793,2.5,0.7691561590688651,4514.0,Court Sq,84.7,5
1854537815365165328,39 Ave & 99 St,40.74962,-73.86677,21,36081040902,84091.0,780,460,9.5,0.5897435897435898,9558.4,Junction Blvd,238.2,2
1848241425697670086,Queens Blvd & 56 Ave,40.73481,-73.87431,38,36081068300,85771.0,1571,965,11.6,0.614258434118396,6428.2,Grand Av-Newtown,346.9,2
1819720453019329398,Ocean Ave & Tennis Ct,40.64873,-73.96084,23,36047051002,71007.0,1679,1354,17.3,0.806432400238237,15681.8,Church Av,269.4,1
8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,St Nicholas Ave & W 150 St,40.827212,-73.942722,26,36061023100,69949.0,2724,2088,21.0,0.7665198237885462,14911.8,145 St,297.9,4
1835247469495105628,25 Ave & 96 St,40.76447,-73.87369,21,36081035700,93153.0,1209,263,18.9,0.2175351530190239,1954.6,Junction Blvd,1739.8,0
66dcf640-0aca-11e7-82f6-3863bb44ef7c,Roebling St & N 4 St,40.71469,-73.95739,25,36047051900,221375.0,3345,2435,5.3,0.7279521674140508,12166.5,Bedford Av,293.9,1
1861680889400379678,W 233 St & Albany Crescent,40.87979,-73.90164,20,36005027700,48750.0,1790,1453,30.4,0.8117318435754189,10169.4,231 St,287.9,1
d1c204d7-d575-417d-b134-6ebdf7e99f98,46 St & 30 Rd,40.76072,-73.910989,21,36081015100,68932.0,1228,687,13.6,0.5594462540716613,9202.5,46 St,528.4,0
e10a6e12-d98c-4625-940a-9f83d9b2f6c4,20 Ave & 42 St,40.775415,-73.900063,21,36081012301,106328.0,1361,473,3.8,0.3475385745775165,2300.9,Astoria-Ditmars Blvd,1008.9,0
17ba4945-b202-4667-965f-211d80622646,Dock 72 Way & Market St,40.69985,-73.97141,22,36047054300,,0,0,,,0.0,York St,1304.6,0
2126623199408050430,Colonial Rd & 83 St,40.62691,-74.03564,16,36047004600,134773.0,512,94,9.9,0.18359375,1771.1,86 St,770.8,0
4753c893-e4bd-4d6a-bc4d-42209a19ebeb,Andrews Ave S & W 179 St,40.855156,-73.91278,20,36005024502,60221.0,1256,677,24.0,0.5390127388535032,12540.7,Burnside Av,468.6,1
66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,Central Park W & W 68 St,40.7734066,-73.97782542,43,36061014300,,0,0,,,0.0,72 St,270.9,2
1843486597735840252,South Railroad Ave & Broadway,40.741,-73.88027,25,36081048500,77614.0,1685,685,14.0,0.4065281899109792,5310.7,Elmhurst Av,218.6,1
1906951766876655628,Sterling Pl & Classon Ave,40.6739411,-73.96026,29,36047021700,112957.0,1937,1526,13.4,0.7878162106350026,16184.6,Park Pl,240.7,4
bb6bba3f-19a0-4ebb-a454-4ac678d9d62d,St Johns Pl & Utica Ave,40.6705,-73.9308,21,36047034901,82521.0,817,644,18.5,0.7882496940024479,11678.6,Crown Hts-Utica Av,253.8,1
5e93b806-08e1-4ef9-98ae-d3dda20e0469,Eastern Pkwy & Schenectady Ave,40.66876,-73.93376,24,36047035102,70030.0,1047,727,31.4,0.6943648519579751,11243.9,Crown Hts-Utica Av,70.7,1
1843486189591985058,79 St & Roosevelt Ave,40.74718,-73.88675,23,36081026700,58274.0,2474,1780,12.8,0.719482619240097,11792.3,82 St-Jackson Hts,262.6,3
e4980fd0-e540-40ca-acba-c2a74f3294fc,Prospect Park W & 20 St,40.656633,-73.983864,25,36047150200,132727.0,1082,285,3.9,0.2634011090573013,3388.7,15 St-Prospect Park,555.1,0
ecbfcdb7-fffc-4d45-bed2-1510fd45834d,Jerome Ave & E 164 St,40.831444,-73.926226,21,36005006302,,0,0,,,0.0,161 St-Yankee Stadium,385.1,2
66dc9068-0aca-11e7-82f6-3863bb44ef7c,Central Park S & 6 Ave,40.76590936,-73.97634151,73,36061014300,,0,0,,,0.0,57 St,234.8,3
1835249317786962140,99 St & 38 Ave,40.75055,-73.86725,30,36081040902,84091.0,780,460,9.5,0.5897435897435898,9558.4,Junction Blvd,247.4,2
5f2766b0-362e-49e5-ab09-05e2c4b6f626,E Mosholu Pkwy & E 204 St,40.8740704,-73.8833650931,19,36005041900,57079.0,2592,1796,17.1,0.6929012345679012,7953.2,Bedford Park Blvd,330.3,2
40eaa69a-d3ab-48fc-b395-b5bdc6a1aa85,5 St & 51 Ave,40.7423737,-73.9566,21,36081000701,136875.0,1690,1117,5.1,0.6609467455621302,7025.4,Vernon Blvd-Jackson Av,255.9,1
1815968422007427668,Schenectady Ave & Cortelyou Rd,40.64535,-73.93268,22,36047085200,,0,0,,,0.0,Beverly Rd,1373.7,0
1887292564377354448,E 191 St & Bathgate Ave,40.8601,-73.8866,30,36005039700,31964.0,521,461,35.8,0.8848368522072937,991.9,Fordham Rd,947.0,0
15e1568b-f502-47a2-9d3d-b5aaa1edc239,Palmetto St & Traffic Ave,40.70929,-73.89441,21,36081061301,93669.0,1810,866,11.6,0.4784530386740331,2539.6,Fresh Pond Rd,366.6,2
cd72b9da-b7c6-4785-92b5-0fb2130f0d7b,University Ave & Brandt Pl,40.848354,-73.918389,23,36005021501,37171.0,1348,924,39.7,0.685459940652819,14659.5,Mt Eden Av,535.8,0
87091002-cc25-452a-b5d9-f8d0c3fce422,Cypress Ave & Palmetto St,40.701573408737914,-73.90876293182373,25,36081054900,104821.0,1555,865,10.0,0.5562700964630225,9465.5,Seneca Av,157.8,3
5eac53d0-5510-441a-9dbb-76bd38acf4ef,Goulden Ave & W 197 St,40.87156,-73.89714,20,36005040900,67793.0,1409,604,3.9,0.4286728176011355,1706.4,Kingsbridge Rd,422.6,1
d8e02e7b-632b-4fbe-95b9-80efa47473e3,Broadway & W 185 St,40.852538,-73.93441,21,36061027100,71595.0,3179,2411,15.0,0.758414595784838,16479.3,181 St,313.7,2
9e0b3452-ef6d-4e94-8c05-7bef199cdb74,49 Ave & 21 St,40.74252,-73.948852,21,36081001901,232109.0,1031,793,2.5,0.7691561590688651,4514.0,Hunters Point Av,34.2,3
d0b87aa7-7e19-40d2-8f7d-6a622e6ac391,Adam Clayton Powell Blvd & W 141 St,40.819241,-73.941057,24,36061023000,27860.0,3909,3351,48.8,0.8572524942440521,22505.9,145 St,425.7,1
1859811213834095332,111 St & 53 Ave,40.74336,-73.85129,25,36081038302,,0,0,,,0.0,111 St,991.1,0
467e1de6-73a6-480f-9e83-fd1b03b71047,Morgan Ave & Maspeth Ave,40.716657,-73.93637,25,36047044901,78774.0,1045,780,26.3,0.7464114832535885,2707.0,Grand St,638.8,0
fe65853e-b20a-4250-9677-2aa177283b72,Lenox Ave & W 144 St,40.819783,-73.936521,22,36061021400,51068.0,2113,1706,24.5,0.807382867960246,15585.4,145 St,74.6,2
1849008925260421550,Queens Blvd & Albion Ave,40.73856,-73.88553,21,36081048500,77614.0,1685,685,14.0,0.4065281899109792,5310.7,Elmhurst Av,524.5,0
dccab832-b4a2-4105-927d-b52ec0d92c92,34 St & 5 Ave,40.654098,-74.001131,19,36047008400,116100.0,1064,696,11.4,0.6541353383458647,4362.3,36 St,234.8,1
2098359443836787630,Park Ave & E 40 St,40.75112,-73.97851,72,36061008200,162143.0,2006,1814,5.8,0.9042871385842473,11635.7,Grand Central-42 St,157.9,4
1849009244468810224,St James Ave & 51 Ave,40.73813,-73.88104,21,36081048500,77614.0,1685,685,14.0,0.4065281899109792,5310.7,Grand Av-Newtown,344.7,2
3bf69f3e-23f6-4abe-b5fe-dabe6b0ea066,Wadsworth Ave & W 175 St,40.846052,-73.937648,24,36061026300,67024.0,2804,2495,18.0,0.8898002853067047,17836.2,175 St,228.2,1
1864605659096685518,Kingsbridge Terrace & W 230 St,40.87555,-73.90212,20,36005027300,51730.0,2979,2049,26.7,0.6878147029204431,14663.2,231 St,432.7,1
66db8ca4-0aca-11e7-82f6-3863bb44ef7c,E 11 St & 1 Ave,40.72953837,-73.98426726,61,36061004001,150661.0,1866,1706,10.8,0.9142550911039656,20339.6,1 Av,272.4,2
1843486390605672640,Ithaca St & Baxter Ave,40.74638,-73.88322,25,36081026901,58163.0,1522,1101,20.9,0.7233902759526938,13326.0,82 St-Jackson Hts,147.8,2
868586b3-ddc7-4b4b-9bed-a1e487033aaa,Pacific St & Smith St,40.687880939612775,-73.98939281702042,47,36047004300,161875.0,1964,1372,9.5,0.6985743380855397,11875.5,Bergen St,229.4,3
66de3fde-0aca-11e7-82f6-3863bb44ef7c,Cathedral Pkwy & Broadway,40.804213,-73.96699104,25,36061019500,122103.0,3246,2370,16.3,0.7301293900184843,14860.2,Cathedral Pkwy (110 St),29.9,2
66db479e-0aca-11e7-82f6-3863bb44ef7c,Howard St & Lafayette St,40.71910537,-73.99973337,39,36061004500,170714.0,414,340,13.3,0.821256038647343,3944.8,Canal St,51.3,5
1828964993433043090,Lott St & Erasmus St,40.64949,-73.95408,19,36047079400,128295.0,691,439,16.6,0.6353111432706223,3110.1,Church Av,408.8,1
1814906873296976512,Albemarle Rd & E 21 St,40.64741,-73.95933,21,36047051002,71007.0,1679,1354,17.3,0.806432400238237,15681.8,Church Av,463.7,1
8a13182a-4823-4fe7-afcd-a4ef0b134ed9,Clay Ave & E 173 St,40.843264,-73.904867,19,36005016700,45363.0,1154,748,37.0,0.6481802426343154,5606.4,174-175 Sts,531.4,0
2127386600787000162,E 196 St & Valentine Ave,40.86744,-73.89198,25,36005040302,37756.0,1581,1176,44.2,0.7438330170777988,25216.9,Kingsbridge Rd,138.5,2
1834145468418707676,88 St & Astoria Blvd,40.76424,-73.8812,20,36081032900,66573.0,1174,213,14.6,0.1814310051107325,2687.0,90 St-Elmhurst Av,1802.3,0
8ef6ec7d-e898-4edc-8f3f-af888f8c5ef4,Jerome Ave & Bedford Park Blvd E,40.87307,-73.88971,25,36005040900,67793.0,1409,604,3.9,0.4286728176011355,1706.4,Bedford Park Blvd-Lehman College,48.3,2
c8060816-b4aa-4fd9-bc66-af28bf61dc87,Hamilton Pl & W 140 St,40.822756,-73.951346,21,36061022500,53424.0,3968,2923,24.8,0.7366431451612904,15118.1,137 St-City College,213.0,2
18326827-dcae-47e0-8518-c4bb9e21eef6,Keegan Rd & 2 Ave,40.64243139706092,-74.0255355834961,35,36047001804,,0,0,,,0.0,59 St,656.7,0
1814900898997467540,Clarkson Ave & E 37 St,40.65577,-73.9432,22,36047081600,92784.0,937,456,4.0,0.4866595517609391,5216.0,Winthrop St,598.6,0
